gene_id	Intercept	condition_cercaria_male_vs_cercaria_female	condition_cercaria_mixed_vs_cercaria_female	condition_egg_mixed_vs_cercaria_female	condition_juvenile_26d_female_vs_cercaria_female	condition_juvenile_26d_male_vs_cercaria_female	condition_miracidium_mixed_vs_cercaria_female	condition_schistosomulum_2d_female_vs_cercaria_female	condition_schistosomulum_2d_male_vs_cercaria_female	condition_schistosomulum_2d_mixed_vs_cercaria_female	condition_sporocyst_1d_mixed_vs_cercaria_female	condition_sporocyst_32d_female_vs_cercaria_female	condition_sporocyst_32d_male_vs_cercaria_female	condition_sporocyst_32d_mixed_vs_cercaria_female	condition_sporocyst_5d_mixed_vs_cercaria_female
Smp_016600	9.799879252532	-0.594230386601825	-0.315110748923642	1.45488849419263	2.07249350692105	2.64499710063238	1.66260806824488	1.49182708752038	1.60666991355449	1.24674300060696	1.19161889452617	2.09565133320892	2.18014201363754	1.65998154763722	2.695333887385
Smp_016630	12.6503213194118	0.00772693668297458	-0.211481913168626	-0.600185046427437	0.720098467380233	0.984939737483335	-1.48625980284748	0.270475538692279	0.380009284197365	0.281373712617704	-1.14506511958665	0.406759296582703	0.45519656897529	-0.143966600870699	-0.87494435365587
Smp_016640	11.4404259363945	-0.148877223891391	-0.0958026560864792	-0.33072784315803	-0.900365326677462	-1.05302356075185	-0.696660320192359	0.0876049132542832	-0.241425412367252	-0.0290748035509526	-0.476401104560744	-0.983912447013677	-1.12082788843514	-1.19903394333616	-0.652754789385716
Smp_016670	11.4902011834187	0.245653875415128	0.271667073293375	-1.58516709336637	-1.47728809378645	-1.21718398237909	1.11678533939114	-1.23371328404283	-0.829581718368544	-1.26924661269039	-0.588341299318143	-1.21961081593677	-1.25602563502413	-1.30574130039497	-1.51495724256165
Smp_016730	15.2249721620566	0.431394039010499	0.556432432722322	-1.79742041720537	-4.38905162129332	-4.17321959285226	-0.409264248870251	-3.83024405185596	-4.04654032022805	-3.67115977017559	-3.27322455281934	-3.2246636444789	-3.49701001002795	-3.52104623663292	-3.59486729427893
Smp_016750	7.18815310591123	-0.495893126975865	-0.318466831034316	0.445517476329194	-1.49052795753838	-1.66737434098173	-0.621717740593323	0.19121089163461	0.221879857423318	0.328297886803392	-0.891807123978902	-0.140424301667831	-0.210196170315051	-0.82538164766933	-0.908210879471703
Smp_016780	3.88218315060005	-0.805605715934292	-0.364584725282471	-3.62462800347501	7.25858748975152	9.2649202820543	-3.06150724790305	4.94787873304928	6.02296486699747	5.89174081830013	-0.535852525007486	3.46420173874527	3.23780942455684	2.3648402341153	-1.24810014627626
Smp_016810	9.77486919943799	0.0495631777744056	0.0463905804965866	-0.159848907289531	0.118300119337703	-0.164023940395728	-0.122868862350156	0.464063816066412	0.389040879962877	0.500791560602108	0.678005351957699	-0.477020629859189	-0.521112835753899	-0.34378555207663	0.172258444682794
Smp_016870	7.78863364418985	0.143295874251484	-0.052682518731156	1.45573119456454	2.12438696382135	1.14750654298087	2.1416774586109	-0.231195779959783	2.16235222337698	1.12424968428968	2.97375662222168	2.83918197689523	2.89554779869242	2.93950942479461	3.02310366619271
Smp_016900	8.5345562582725	0.535039013385664	0.0964184874383051	1.27164939182173	0.639680426258341	0.0350267153541369	2.54230750421337	0.532590380847698	1.28561732440321	0.507607796785255	2.13905283647045	0.809985501728158	1.06391768219185	0.956949876319186	1.12870769311621
Smp_016910	9.35683888739774	0.234761342764621	0.134935555136175	0.586566024770287	-0.41586391410093	-0.445616921185938	2.43557596717854	0.457184125080896	0.543917578622219	0.443855240147808	1.82492926008058	0.133030999270956	0.0306890178951922	0.0922784073739663	0.711823587726167
Smp_016920	10.3919636511837	-0.411704143602061	-0.462627991034562	0.507438247644459	0.0783113695536835	-0.0532338660304325	-0.100811219816596	0.136313861573774	-0.020877476907414	-0.0314317242357135	-0.246118738642874	-0.579940208842888	-0.498323255669791	-0.332072656742038	-0.464524320366712
Smp_016990	10.5318165239373	0.138564337051973	0.259756642592279	0.458805663350681	-0.253078192128164	-0.429901899917327	1.35428346258374	0.265765948488065	0.0179633250340904	0.177504792708964	1.24955020130489	0.6479481868525	0.692438296049699	1.06835412893663	0.868347329987656
Smp_017010	12.4259599288237	0.118747890014735	-0.143242266389151	1.75125899433617	1.23650209534147	1.20552738104801	1.59908164255291	1.26563977454309	1.06934573383971	1.2636356791655	2.1942181106209	1.35724148784743	1.46744443775344	1.63646343229411	2.36771502443748
Smp_017020	6.3165492055218	-1.42196458549977	-0.308829943391362	0.971698020013009	-5.1813711253966	-6.87619930841884	-1.06802207165597	0.40241135488506	-0.537651942806592	-0.0827173261849002	-1.1864830032321	-0.2363122910354	-0.213543527303499	-0.482749095211733	-3.04639927977827
Smp_017070	11.7618819868358	0.0774359995700737	-0.0124629450340705	0.680915382799678	0.693891055286083	1.02072103744679	1.11858803288851	0.335020430629821	0.669467806473101	0.453919889092008	1.25821766769661	0.852023865442791	0.985359836894774	0.998692724745814	1.31806598401559
Smp_017230	12.3818962781047	0.0083098972615771	0.452180628186134	-1.32191489284698	-1.0963470488175	-1.69773542492506	-2.21811071108109	-0.804603597180411	-0.74587915142179	-0.9774654963447	-1.91800548535426	-1.87640549912034	-1.94870009916855	-1.6089666021528	-2.31446253163217
Smp_017280	13.0774476007624	0.485458477863841	0.0645223535434889	1.08071317910073	0.0219108862387191	0.146887707141113	3.63480201213552	0.95540511043789	1.20916851972711	0.888805022616588	2.48903447993877	1.26658820255919	1.30181609563149	1.65754840726805	2.21712304133148
Smp_017290	9.23619746214855	0.381911037728731	0.179723023519781	0.689588790057019	0.637275742145727	0.905291588652862	3.03234174104655	1.13453950582886	1.60999276792951	1.26742414580318	1.27757351000894	0.881863691812292	0.726097674518943	0.532463089306973	0.845119661533425
Smp_017360	12.6234476099941	0.204063293899731	0.0812617619574841	0.572470493912901	0.710702665838402	0.68497237595901	1.64059930424249	0.768073491229552	0.728390046065718	0.732999375719144	2.24284230549458	1.20285624090546	1.37165765091267	1.61715104429541	2.00251715017358
Smp_017420	8.28100964675044	0.104499652294483	0.155352694235008	-0.149495190658076	1.8433443871036	2.33824645033373	-0.694926160790729	0.750825855902723	1.11920392386854	0.793091629407552	-0.358622962339697	1.23097290265971	1.11408048326567	0.643463510816956	-1.58072491616334
Smp_017430	16.7752653009818	0.272659434383736	0.098460070484403	-1.75839762641137	-1.16059463757603	-0.833725942294273	0.422931390491341	-0.639506230402863	-0.427740484060374	-0.61017133443239	-0.554676814788592	-0.504133563916837	-0.527142998665446	-0.191446231597206	-0.631541887520581
Smp_017470	10.0133862275098	0.0854366855076954	0.0761883956461107	-0.276476991931558	0.161099357330669	0.416733514869506	1.33184516824601	0.597519337395983	0.915671819898061	0.554171770432074	1.4688518605696	0.407921648891345	0.258669610659998	0.415077970931679	0.774722910748455
Smp_017520	9.15976418463603	-0.624253922894709	-0.325697659797869	0.853262761885915	0.599936662715694	0.844288326776721	0.340426994858213	-0.0571995875566868	-0.117574890404082	-0.0136978468427079	-0.745230100763959	1.05018048699513	0.853064919558372	0.864126259970087	-0.0406913545689853
Smp_017610	2.12736362567396	0.507613464622863	0.87118351795535	0.408485063505134	4.66075880321204	6.87398405963516	-1.30753441097762	1.91581032491924	1.93543069647236	1.66099974408405	-0.0119162367885774	4.77474383236313	4.7890400974261	4.32482094055222	4.72767826224089
Smp_017640	11.1637776768863	-0.0634916191012548	0.0806678960669083	-1.13382582573091	-0.420917653777158	-0.502768322151723	-0.122153218283854	-0.385813296727768	-0.361609726688463	-0.417945134068862	-0.282013657246587	-0.121056666620221	-0.204783759184202	-0.156684005784593	-0.0849322541336242
Smp_017650	11.2561562302873	-0.311536192207682	-0.146352234602098	-0.251319361698182	0.203142638577472	0.0101224367977335	-0.482511405256067	-0.0537582880796524	-0.102102390266402	-0.130832855776168	-0.521096216570169	0.208572042205232	0.0561914171219561	0.113072723267928	-0.353460143933431
Smp_017660	12.1627451775324	0.250508403484533	0.0186354432997858	-0.218608744143222	-0.348828303155675	-0.300853735660659	1.3055859144113	0.0892044284634852	0.436710895572917	0.137708462458737	1.10848468713517	0.0665704776018666	0.099335127051249	0.285285812791748	0.930535103058598
Smp_017710	12.6051789083946	0.889245641289792	0.314515751810647	0.473739088037909	-0.850317480230646	-0.0944492826627866	0.531520963823988	-0.377339339070718	0.166326190796539	0.0463576808273743	0.513516158588456	-1.29386298242677	-1.26834296179671	-0.96114637677255	-0.43198303997439
Smp_017730	10.7436189123322	-0.0651934204692652	-0.322429527406222	1.88485136512385	3.91586910601401	4.94420247407503	1.40077199197463	2.01316237866651	2.19784353699705	2.00618982087463	1.0466276877263	1.85670393674985	1.90195404452873	1.80986713194011	1.85491536292598
Smp_017750	12.4501708188077	-0.121800072466332	0.025194011887103	-0.675642997644039	-0.329455727869703	-0.211339955146233	-0.665375915182444	-0.59517042637996	-0.631984528130805	-0.538382403278083	-0.876080828964118	0.00810150450448064	0.010953763013541	-0.0106811148684254	-0.000101754203122188
Smp_017830	13.8415575552003	-0.149405313958358	0.0546297654815052	-1.34536733835546	-1.10329045557765	-0.766980606396175	0.573811649127537	-1.51910876973006	-1.08280966090015	-1.50544650944057	-1.19985294575783	-1.27580405435746	-1.4542679514308	-1.71618547796794	-1.6260383245637
Smp_017860	5.1778948162082	-0.513441091328854	-0.298714024417713	2.46153680571058	3.78457102688868	3.73196240105303	1.56432180752524	0.756736932434185	1.82683632867483	1.0140523795827	-2.86982557703369	3.91519044719885	3.66762872735236	3.44421065240381	1.35295882926215
Smp_017870	10.1650173346085	-0.566339327700852	0.167048099572758	0.804333438707797	-0.361570166969546	-0.344634237597204	0.248164879085555	-0.843639582275957	-1.14146583268877	-0.970770405430216	-1.08517251568007	-0.772160217787785	-0.980013211845711	-0.970363640990984	-0.895525229640972
Smp_017880	9.64587792735225	0.240811278938987	0.300960778887991	-1.14988988015763	0.56888723036927	0.719187725670458	0.661007568812862	0.386724854146338	0.584810570393786	0.226928813473301	-1.07094086866061	0.108255825537497	0.0845476015917773	-0.470646416034582	-1.27759703334128
Smp_017890	11.4900391145994	-0.150649118069934	-0.0840468765819093	0.0248323146283431	-0.006090855693355	-0.344762396982658	-0.0689005782897651	-0.132986370855667	-0.359511629378215	-0.19014145888314	0.21417736888271	-0.171425837026864	-0.125412416548042	0.114761470817509	0.262024009108933
Smp_017990	9.77170915362133	0.352885107016114	0.236990829776549	-0.0316537251561426	-0.218128154796688	-0.170327130810549	3.02142189504692	0.221620328097424	0.723670557131395	0.394592157185676	1.03967314892715	-0.0850144302755113	-0.00419859987818001	0.107529962159358	0.288173782920667
Smp_018010	11.3818328645237	-0.133572945566059	0.155151152706652	-0.403021733769229	-0.782862760302145	-0.971331223332718	-0.925751566399213	-0.740830439411485	-0.932916463478573	-0.772557157541341	0.0106852856462136	0.522468209758274	0.750155583453755	0.323522860348002	-0.205941312219038
Smp_018020	12.2877413485025	-0.158744798737385	-0.0382516699621839	-0.507882848891626	-0.729189640992157	-0.527049528470486	1.30311519541137	-1.25345564417713	-1.21564486504946	-1.28708466132446	0.265037895563531	-0.416457081536711	-0.432480035860605	-0.499715815565284	-0.461388168028119
Smp_018030	10.1236895557065	0.0989037205843069	0.0947397757776843	0.844424539226373	0.347451389854181	0.0344237536482921	0.875459331490511	0.0711061966818709	0.20290268324351	0.0361554672971237	0.0717093299602746	0.182574037533989	0.180507141263146	0.368415885768202	0.417922401485921
Smp_018160	10.6224327693439	0.0861177251787652	0.374487783348792	-1.24047884539139	-0.5006779601902	-0.466576086918959	0.455773321403523	-0.490739575522348	-0.177278362013775	-0.545343794796675	-0.964037766516332	-0.960539823200449	-0.97338604311037	-0.52183854774907	-0.836145910188572
Smp_018170	10.7157676046947	-0.780495595371054	-0.416495616654681	0.0128419548110739	0.403608559087275	0.146415203983841	-1.54726528097072	-0.824354861137058	-0.730266385829386	-0.872673134273785	-2.5717553694258	0.467920882626724	0.662379191925213	-0.392559449113019	-1.88337904570876
Smp_018210	10.7324296739615	-0.135619418737455	0.0051151475518375	-0.611148278611561	0.256406414312967	0.298546646364308	0.623373690821432	-0.222596851341434	-0.496453858151306	-0.369295204757092	-0.147296385061674	0.380143290188994	0.404714992424247	0.370332586016044	0.205879519704222
Smp_018220	12.0872453452353	0.101065720122953	-0.111329741883157	0.627801519011323	-0.357475700351871	-0.750752455779277	0.189316831725273	0.390552676626361	-0.275980817391666	0.118500815843072	0.83373708522622	-0.381546276683062	-0.273292302181707	-0.065779846516735	0.325840675888245
Smp_018240	13.55866121665	0.0537208793366295	-0.237732386633637	-0.219748007575254	1.32936616393368	1.25483591604525	0.521088104955908	1.10554261147225	0.766625670048587	0.97457188641889	1.04718949195769	1.3720029558374	1.5737880559502	1.50389858589388	1.62900537121683
Smp_018250	15.1082361873013	-0.511587043369986	-0.416893138446519	-1.56644466601579	0.139935017790462	0.703665664917866	-1.77754933125028	-1.25756901792149	-0.701541138939133	-1.34336513042493	-2.1810579389175	0.25665277121626	-0.0235359375580697	-0.262670598641035	-1.524172127165
Smp_018260	12.2940965201139	0.402257158097026	-0.0658595253315503	-0.616792542665154	0.0730274719308461	0.468323503576637	-1.58851668205525	-0.706129639248744	-0.598791726987269	-0.750039435633994	-1.76522930321888	-0.34118532489929	-0.22792385824135	-0.702982671415931	-1.23670323203454
Smp_018280	10.9118746331803	-0.0240237598309782	-0.212097749403293	0.769558858601395	-0.167856122865805	-0.145949208709502	1.09483366852109	0.4565943688757	0.31456673585999	0.589159896299085	1.84430440066355	0.521247009162748	0.671690476751848	0.868966125992436	1.56999140954968
Smp_018290	8.94914154344019	-0.128833837323971	-0.218957261572386	0.181435239326915	0.0634076859082092	0.169140159602828	0.499379559880348	1.39415619956543	1.86023034022017	1.43358718868564	-0.175154586883012	1.9864776741411	1.94439230890641	2.00334331795153	-0.520549112969818
Smp_018310	10.6886648901867	0.251739906706635	0.306710717345476	-0.296359161134002	-0.711557118994316	-0.826486258837728	1.52360866343224	-0.229749201180692	0.218549364356073	-0.302492000932802	0.636795420986048	-0.453636703954309	-0.734030228169509	-0.856571624064424	-0.00370946608932899
Smp_018360	13.9177588006113	0.119815957081235	0.102831290405558	-0.742992277300368	-1.66824573614461	-1.74047151927688	-0.0832407338691835	-0.789637583636351	-0.857893694129034	-0.618887168146202	-0.614395005029284	-2.10859558567445	-2.21963857500445	-2.00031068188924	-0.655889180903919
Smp_018400	11.0180439022735	0.182891466046016	0.113312636952396	-0.644530709166042	-0.91029520137651	-0.984118439070927	0.799621550818865	-0.202432896837141	-0.326612746098163	-0.148772567547514	0.392368621888492	-0.579577196466448	-0.622587753165166	-0.45155973506954	0.00402702455462284
Smp_018430	11.7967375844201	-0.078567878864096	0.178816695132806	-1.90542933508503	-1.63941655001183	-1.52521392986941	-1.24441759237841	-1.49555106034143	-1.82145636580819	-1.69346620672101	-2.94228358138795	-1.42592338493677	-1.66813234233649	-1.54571304317051	-1.6650237467729
Smp_018440	11.3769488674706	0.443687700469913	0.190402130063778	-0.721735303817556	-0.989516494330415	-0.88151850054113	-1.24513904277062	-2.32882581784676	-2.40816377971315	-2.62906367767389	-1.74013886191935	-1.56355012947843	-1.36077978012739	-2.3902859427928	-1.61029069108292
Smp_018460	11.3151825608906	-0.0969819134430042	0.0273618893993282	0.362000129624974	-0.116095780589883	-0.41585593008516	0.364147758920262	0.122960126833992	-0.126219961834021	0.067474386619311	0.109495223873801	-0.416679386969694	-0.408886394781027	-0.233571637546782	0.186501609751711
Smp_018500	6.31749071733518	0.255428161421849	-0.424588800964944	1.38481540931353	0.151564223899291	0.397640223130707	3.27346059455989	0.181545781674154	1.14637567333472	0.500601753212332	1.01281952825742	0.820091944411237	0.623457667367335	1.45337477192766	0.657038427141913
Smp_018530	13.0751979102846	0.31801951232227	0.0811010868813528	0.222205977728944	0.320780400608393	0.470525419286519	2.16516290069349	0.72181768366176	1.00563789327293	0.722666097046697	1.85749263722325	0.92855198188294	0.993508796242142	1.16057203525694	1.94625390070071
Smp_018550	12.2986907807019	-0.0446001742325102	-0.0127941519747992	-1.22859671122841	0.186818158333787	0.274566474782404	-0.522587242428325	0.239422518072806	0.38744371639164	0.193348391157979	-0.464792349024627	-1.12941258584103	-1.16396677104157	-1.2275286753642	-0.990754778595981
Smp_018570	10.1926421515518	-0.131612870930214	-0.182999782037562	0.270369238411256	0.00873757539742227	-0.301933331159707	-0.151235175332877	0.519550365462512	-0.284137137006919	0.160652076048536	0.163127744152084	-0.130302661386562	-0.125892997005252	0.0863653563234751	-0.0602228511944975
Smp_018580	6.89846832825098	-0.420131084900929	-0.266362155188458	2.20068864389748	2.10096179389637	2.29507146702969	2.05868653448863	1.22915987380268	0.983419384491587	1.30223554416594	2.35476494143357	1.82678759023571	2.11412403213023	1.80995127430149	1.92550276191655
Smp_018590	7.69885497198359	-0.694574339766829	-0.50927779471077	-1.51922470822355	-4.56256696003866	-5.21035784147293	-2.49062817748071	0.137870202778365	-0.0292635326637646	-0.0125999562320507	-2.08214502472096	-0.576083715009078	-0.71993984515528	-1.52010288595001	-3.68758088807521
Smp_018610	11.0692383496471	-0.0487567647221828	0.00399811018827879	0.244154678630695	0.761369761050873	0.935162123763877	0.257528150629843	0.546383583552494	0.42681665918765	0.475915154056136	0.503426941566545	0.361723682633993	0.391642209767973	0.184722893390284	0.209281923220312
Smp_018620	11.565920686653	0.0484743283495846	0.140540489950032	-0.255716037665425	0.295597405292329	0.429093099289921	-0.291297407720178	0.0174955981752928	-0.218338317168009	0.0138279726273467	-0.186810783934219	0.252770069327347	0.186911847751459	0.172081672292073	-0.0548233985566315
Smp_018640	7.58917932985341	-0.544665330027977	-0.275169973847783	0.838957688013783	2.52298358267394	2.5033816221279	1.15292139622657	1.51738541007291	1.4727331565686	1.54975415541747	1.54757030231472	2.58356891166395	2.56958585693563	1.77878331395588	1.16533493735716
Smp_018680	13.0666425383582	-0.266005017591413	0.37435307823045	-2.39439588004311	-2.08640389857304	-1.99007880479889	-2.18511572042501	-3.00557928156046	-2.8320151449613	-2.94457817936583	-2.8736690941728	-1.44277821930226	-1.50087963157652	-1.70721999956624	-2.67066580111008
Smp_018710	9.63102080308381	0.0158835375306493	0.165004171688644	0.348636004249624	1.23184047010981	1.53878011964051	0.796159316287122	0.656195232974265	1.26813145573603	0.844225948735202	0.897275620833371	0.956401907223285	1.01959366461852	0.835891455608616	0.75548023389469
Smp_018760	12.7640781290261	0.126247501517802	-0.0131587636173595	0.0856976883789113	1.00246758403401	0.906904316030443	0.424140062634614	0.496292509585132	0.266186253181468	0.47063091460408	0.676947474316196	0.783386736336981	0.989792574026693	0.681859413775106	0.836444486272675
Smp_018790	13.2036892055853	-0.289933039121277	0.0325623225557979	-2.72075945501501	-0.578813339196747	-1.21683783729067	-2.94623539784032	-0.447584200458184	-0.781657152977576	-0.773519286708831	-3.36190507824157	-1.31916376359333	-1.3776073263618	-1.61833830742106	-3.05076934100285
Smp_018800	-0.122186329555436	0.166969448274679	-0.850181880440279	1.72257537797807	4.90945448019258	6.6766387020073	0.138876565149545	2.57824562059055	2.59996659931894	3.1733141676064	2.26983431655982	0.860744295762997	-1.41915873535204	-1.31467923873389	3.05857954147633
Smp_018870	8.70684903650361	-0.645909397056605	-0.397421618565917	0.99878460159833	-0.238938236822344	-0.465711568475762	-0.00815820297368111	-2.08109200212311	-2.00784790754142	-2.1008264270101	-2.0989071657614	-0.876558658162351	-0.895250534117092	-1.01695694405449	-2.18751522648289
Smp_018880	13.2470641907652	0.141759093084637	-0.199856596549661	-7.27955279231958	-11.516104848932	-10.5904572951543	-7.32395103275276	-8.63616693170468	-9.83407920753971	-9.79100986765111	-7.49577446440119	-0.874630012541774	-1.64016771033084	-1.13175651151875	-7.05592820799823
Smp_018930	10.0155259784517	-0.0421491391380119	0.0029081403843837	-0.064316795414212	-0.447417848910032	-0.832412833165528	1.60048969464321	-0.119349960188206	-0.148022284374156	-0.180341313238869	1.38492298613308	0.594247315157784	0.478969527807776	0.555058217189917	0.588736960536503
Smp_018940	4.54476018676399	0.131494037624327	-0.890505703396866	3.01376689347945	2.82947840636258	2.92120166825845	2.40065622653878	-0.450094882250522	0.448270183600513	-0.0467751188545549	-0.161328467249244	1.45428272817339	1.27744990331265	0.902265325758852	-0.751450597486615
Smp_018950	10.5956058705162	-0.0556669932479128	-0.0449907989002148	0.219305031741597	-0.457353098300134	-0.766367178112261	0.532775860330409	0.288248713735988	0.234275674306723	0.271108744754438	0.081487487536779	0.285834512862406	0.160474818779673	0.647939995871506	0.247640600377472
Smp_018980	8.34112248371224	-0.293448654523565	-0.485119180595126	1.03243493486861	0.593437185499483	1.02772856059485	-0.126964685994914	-0.468230364805598	-0.826402367084289	-0.804329900357839	0.48019082918209	0.853485630332433	0.939714607586806	0.974011229975425	0.712892123009583
Smp_018990	12.6287065219361	0.398138393099592	0.0358305437810064	1.34376872114609	0.538522377128561	0.588643759787515	3.93393687739561	1.01277144833366	1.0655307285413	0.948922686804262	2.83571029956877	1.43588441833881	1.48145371521392	2.00357647727989	2.6807332387825
Smp_019010	11.4126707266735	0.0633486762841134	-0.0481184990953633	0.754967779345013	1.4091105458558	1.54500528841852	1.49891082845398	0.989176599621548	0.950321259868648	0.95605403913411	2.1809747940217	1.8507605766232	1.99265440468193	2.0107315921221	2.71659075384009
Smp_019030	11.0088101940165	-0.0764091238109043	-0.0234533446960395	-0.174860526553817	3.24158658754894	3.12309126119331	0.393639433420519	1.00109445336226	1.18107105521594	1.02386754628054	1.17471765629933	1.68391545984951	1.73653060088984	1.59441387652634	1.10124226529418
Smp_019040	10.5889177587564	-0.0653326376020149	-0.24331253978082	0.313658351199709	-0.427028419260003	-0.53845768366755	-0.62792654103732	0.228254875537552	-0.0807448773131696	0.210393210161434	0.536652489955032	-0.376633545279717	-0.310918562118728	-0.313259781084454	-0.153577081327709
Smp_019050	10.001895412361	0.344049030125431	0.070111740158652	0.177001028637419	0.866908855490586	0.963814365182054	2.30270688686895	0.685889587646365	1.27323835789278	0.675273417541833	0.683513143835045	1.30907797437438	1.11380913137082	1.24452111609816	0.407828282627455
Smp_019060	11.1934638278283	0.251249832058778	0.331500582320072	0.296058563789005	-0.382865808421995	-0.169661367902631	3.73721036715909	0.213907702271061	0.47520326127163	0.178351462594519	1.64345430312762	0.170760054198659	0.0444069231812521	0.273595323926493	0.403843203399588
Smp_019100	13.020613627242	-0.0346659147200699	0.0334306540565341	-0.575941359300197	-1.33091269493716	-1.33667863563577	0.0957708090515237	-0.462181674116943	-0.807944494512042	-0.61060208568425	1.10539563659772	-0.959901983733814	-0.834058528524629	-0.651792242055795	0.510835890771059
Smp_019130	10.1110878449269	0.0565155776703898	0.137143413852904	1.03544438339632	-0.252338756282061	-0.111858880933304	1.75329302164133	0.038089132218477	-0.0645543780351359	0.0391746987127499	1.61455962413055	0.458740822430518	0.621490357915797	0.992027595459661	1.53421568931285
Smp_019170	12.0232695551593	-0.320143626906302	-0.332302007972234	-0.470559167984354	0.772449149002235	0.573656461347815	-0.599857659101098	0.425271312324193	0.276953815999674	0.338140286613697	-1.64271126686141	0.691091034781127	0.831057790796863	0.621403732429561	-0.415297777886632
Smp_019190	12.2225613599415	0.0794068214733399	-0.129900601834452	-0.0718528474162083	-0.469879160645873	-0.936526533656211	0.675566743432564	-0.188353364310619	-0.35061209916468	-0.296951602664747	0.530384131365526	-0.636280679243739	-0.490606944987841	-0.210238862251576	-0.232995016710674
Smp_019260	11.6045794024557	-0.195070472728034	-0.344485769787311	0.166372419175764	0.307572488818139	0.302183196095181	0.70026742649096	0.116584915552707	0.160901186754873	0.137426225611852	0.231795637440116	-0.321523721751337	-0.408535287996092	-0.245363530141062	0.467238475786757
Smp_019280	9.73845043641054	0.196464346029267	0.116368984901782	1.8830920570811	1.50736521184534	0.652306430107547	0.925256024371458	-0.860353980479034	-0.772707533115424	-1.01169716956524	-0.977455208337588	0.452922142685757	0.261292805479757	-0.168555896351197	-1.42885422960426
Smp_019310	6.13459989439411	0.424205914223719	0.48051036537371	1.80547566766995	3.573806999009	5.40932303185891	1.64538251556157	-0.414549471397027	-0.558310836515387	-0.559832072700358	-2.2148659462861	7.73030107815489	6.90768166494462	6.85550813123751	-4.8337992737711
Smp_019340	12.6887858988444	-0.295524262674675	-0.163398931399692	-0.749934095750754	-0.615725304371447	-0.69234952415884	-0.133491552457956	-0.575132180867141	-0.845212392785494	-0.888340611527533	-1.16755128847506	-0.888881450879641	-1.04058776087676	-1.22328300602583	-1.18845844999022
Smp_019350	7.48900066093974	-0.461314301399853	-0.902410580558031	-0.255981063409884	5.82521896718418	5.73431963367715	1.79935174982936	2.62972299416198	3.91154461517464	2.59738318598213	-0.647630937032491	1.49311586041602	1.03932841881946	0.617035710900017	-1.07017886022009
Smp_019380	10.6620692056254	-0.296045915440103	-0.246850656968165	0.729109459637656	0.451226902873165	0.383472688582374	0.649415421006158	0.675000411857626	0.594218120468019	0.681583472579415	1.24347873823256	0.816107948023054	0.876025635299093	0.927697489787354	1.11318608166328
Smp_019430	11.0272548665494	0.16149913233045	0.0768039558825835	0.190703175321671	0.818885299544823	0.827915874016749	1.404710486793	0.700075523576285	1.0565143430035	0.836121144314984	2.00995388974042	0.400112904004734	0.452043338144616	0.574439502022237	0.891981368784849
Smp_019440	12.3028138411562	0.343002962063775	0.0971503711491053	-0.337595711245551	-0.627840693353246	-0.45404767313716	2.67601981697246	-0.0989872480067968	0.353314552398779	-0.0776929314961766	1.09633478349506	-0.138066378133167	-0.141352451882505	0.0716960219548881	0.285162136874599
Smp_019460	-0.63688457783305	-1.36117924500542	-1.4877413155713	7.87497406814513	4.14841133722425	1.07351814811367	8.6578184345755	1.71718062489305	0.0463521371804684	0.201965240464554	9.2435216600417	7.82869403045386	7.99176103530262	8.47156369151577	10.2804154481637
Smp_019490	11.2139108971902	0.10794282035919	0.0673114369463277	-1.22184537951879	-0.718014639158427	-0.368183876894811	0.395653560807106	-0.258802104915202	0.108980780073485	-0.180542066435418	-0.926704711398794	-0.788441635303637	-0.934626359596066	-0.88807445173853	-1.17398689917773
Smp_019620	9.15407097469819	0.890384214715263	0.527415237624125	1.77162838590214	0.94074710393382	1.41933368123258	1.98876335397529	0.88104986841766	1.44835207376305	1.21234526222451	1.89689051427851	1.89392914720928	2.13955800794652	2.37170947204172	2.35000281624885
Smp_019630	9.65903275403377	0.955107280926133	0.480744497482827	1.56837972052297	1.76461650987468	2.57098093184589	2.44427695670688	0.385882392323207	1.51496709747447	1.10843256079666	1.08330889604814	1.84913776422829	2.15067703787783	2.11284843651745	1.64920876080676
Smp_019640	12.8815682486807	-0.0962133926932662	0.138029569390689	-0.935815939854299	-1.61044606259313	-1.11010782466354	0.230710635620958	-2.17766001099202	-1.6238124888747	-1.9514229424178	-0.757873246069943	-0.242289311365114	-0.161255963357023	-0.341289985532296	-0.376632505076287
Smp_019680	11.0763415827986	0.808468172159272	0.457087833568196	0.527891544982784	-0.300722929792214	0.589965005310993	0.537515371929526	0.338273604664287	0.74081327186652	0.72129890318058	1.55975862922863	0.619580345985256	0.964351758689753	0.892670131553794	1.61460595394279
Smp_019690	11.6276575846726	1.08390879097634	0.698550634493456	1.06510122440279	0.470469946520288	0.888952866728474	1.9746929640716	0.524124404375811	1.32565525382938	1.17134843323828	1.52434080436559	1.23397081878366	1.83824785233608	1.66230671397342	1.9916878673428
Smp_019730	13.8662989642124	0.936567370060047	0.607841942243551	-2.10013790552549	-1.91787956981389	-0.679285261902427	0.475360215169829	-2.53716219143728	-1.23756286711642	-1.94116095302967	-1.84550205877515	-1.52030707809563	-1.41223923704215	-1.7528871348143	-2.36101863642979
