gene_id	dispersion
Smp_013840	0.0349921159357202
Smp_013860	0.0763299895954724
Smp_013870	0.0260594691079067
Smp_013930	0.00577021287924455
Smp_013950	0.0435204367212178
Smp_014010	0.025875343458426
Smp_014020	0.0271742872924058
Smp_014050	0.0196351035380722
Smp_014080	0.0993274239984308
Smp_014170	0.0621140605573555
Smp_014260	0.019155614024407
Smp_014280	0.011345445006256
Smp_014290	0.115308757742895
Smp_014400	0.0347678830539534
Smp_014410	0.0573688285478867
Smp_014430	0.0957474560182227
Smp_014570	0.109133402066695
Smp_014620	0.00908813994458363
Smp_014650	0.174004140480836
Smp_014660	0.0412918611257681
Smp_014670	0.0272904749562341
Smp_014680	0.0959050696748295
Smp_014730	0.041455866799222
Smp_014780	0.0287834001377953
Smp_014800	0.0657907712766563
Smp_014840	0.0531414938012313
Smp_014850	0.0180944674624257
Smp_015020	0.0667341779752848
Smp_015050	0.080871409571453
Smp_015090	0.0190080598145021
Smp_015100	0.0996978419432734
Smp_015220	0.0481701319003794
Smp_015390	0.0244109135152926
Smp_015440	0.0150498441861907
Smp_015480	0.0733384324933142
Smp_015530	0.0353543516720569
Smp_015630	0.124725433455149
Smp_015670	0.126268532360924
Smp_015690	0.0734160806423874
Smp_015710	0.0123985955374202
Smp_015720	0.0147853345598864
Smp_015730	0.0410540712972843
Smp_015760	0.0530209458384094
Smp_015780	0.0147674600783326
Smp_015800	0.0109603234452723
Smp_015820	0.0742822685610901
Smp_015840	0.0153939650669027
Smp_015850	0.0144643035506044
Smp_015860	0.119621645205671
Smp_015880	0.00734465872310187
Smp_015900	0.0380915093354958
Smp_015980	0.175452511740064
Smp_016050	0.0374348215683718
Smp_016090	0.0827711787258275
Smp_016130	0.143482718714233
Smp_016180	0.035293645251716
Smp_016200	0.0259387821585601
Smp_016250	0.0143597857391576
Smp_016340	0.0534956868241685
Smp_016380	0.0905721703755993
Smp_016410	0.0418596466287864
Smp_016490	0.224066056776293
Smp_016510	0.0598755046081638
Smp_016540	0.230042921340961
Smp_016550	0.00539107074444802
Smp_016600	0.0345661370369519
Smp_016630	0.0254708469777753
Smp_016640	0.0108348626572995
Smp_016670	0.161660229777606
Smp_016730	0.0778743830470615
Smp_016750	0.0568879721162204
Smp_016780	0.156883050209388
Smp_016810	0.0110906947798078
Smp_016870	0.27079154816174
Smp_016900	0.143196399429558
Smp_016910	0.0926067597279583
Smp_016920	0.0726903165803651
Smp_016990	0.0304700343038101
Smp_017010	0.0603630899208983
Smp_017020	0.109288950376473
Smp_017070	0.00971140553869627
Smp_017230	0.0191111020256037
Smp_017280	0.145352691592742
Smp_017290	0.135002799715119
Smp_017360	0.0156495313335493
Smp_017420	0.0537369625449771
Smp_017430	0.0881498246499628
Smp_017470	0.0823718494601924
Smp_017520	0.024973770538059
