gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_042980	1133.7928161836	-0.220499674088941	0.0578457113789448	-3.81185862931924	0.000137925758183343	0.000326899264380381	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_337395	1002.07579659162	0.25041570989005	0.0657227249381982	3.81018453092939	0.000138863104474335	0.000329038371394187	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_050470	738.988465849121	0.369438660309211	0.0969858633146313	3.80920113182595	0.000139416514829691	0.000330266891771989	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_142790	60.7417840648502	0.710815212936482	0.18664531469454	3.80837426377292	0.000139883444002074	0.000331289980633326	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_346000	404.789015955861	-0.554896179162613	0.145732128660019	-3.8076447813175	0.000140296602495767	0.00033218524218186	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_163790	347.623572099691	0.652279319488811	0.171313174668596	3.80752572445546	0.000140364141982578	0.000332261925875112	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_155390	213.613269036403	-0.387296319095411	0.101731625302984	-3.80703953113832	0.000140640271458667	0.000332832209771488	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_175980	1148.92601365973	-0.277383653354807	0.0728628779734791	-3.80692694372805	0.00014070428746484	0.000332900356725324	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_095360	55161.0301379114	0.249966899324641	0.0656822457434567	3.80569964524306	0.000141403898841132	0.000334471884846442	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_243760	26.8096311668836	1.13498537774564	0.298282415797942	3.80506968441103	0.000141764273990943	0.00033524040974791	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_020480	832.682668518329	0.231365713084782	0.0608182287220156	3.804216563792	0.000142253688906248	0.000336313623697313	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_064870	2866.85024626746	-0.201190949255172	0.0528934508969812	-3.80370245925199	0.000142549386332243	0.00033687651652617	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_152710	7477.31190997582	-0.240032120583176	0.0631052565508864	-3.80367870606184	0.000142563062431727	0.00033687651652617	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_315760	52.3536284544261	-0.662628428004294	0.1742251452721	-3.80328813598874	0.000142788113724174	0.000337323981734789	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_343500	138.994008471635	0.379766161211817	0.0998589616134631	3.80302533769405	0.000142939729598583	0.000337597782150376	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_086690	1479.81814253175	0.194731440911929	0.0512519223053109	3.79949535847458	0.000144991027625121	0.000342357030505282	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_204770	9102.69558210647	0.18739329989566	0.0493223811320393	3.79935630832573	0.000145072395477132	0.000342463606905557	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_212990	393.549792446206	-0.257565292913928	0.0677969265212648	-3.7990703433015	0.000145239868542578	0.000342773342687752	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_090150	1944.06757053869	0.166210092636891	0.0437522207816201	3.79889499704468	0.000145342648658445	0.000342930283354874	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_059130	3560.65945077798	-0.218964082670207	0.057643591696994	-3.79858499833253	0.00014552452360393	0.000343273720265621	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_072450	178.224049434956	0.397021338890909	0.104587403385652	3.79607224234211	0.000147006675901247	0.000346683408337971	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_310820	304.058944015179	-0.454685423445648	0.119794468217576	-3.79554607329469	0.000147318831895285	0.00034733290074189	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_074700	2535.6400925372	0.176393241805531	0.0464859147623833	3.79455245114955	0.000147910012773469	0.000348594694752533	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_246000	949.904056005803	-0.210663829698858	0.0555178737218075	-3.79452265687381	0.000147927774085105	0.000348594694752533	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_340410	3621.35109078328	-0.17030299246211	0.0449205923599105	-3.79120095072694	0.000149920589259454	0.000353202744187526	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_035390	1634.40058644092	-0.22659716632589	0.0597814640070216	-3.79042517759811	0.000150389631362125	0.000354219485580564	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_134300	1431.18427115753	0.207414164000281	0.0547251401444332	3.79010749817842	0.000150582102707335	0.000354584463076665	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_163930	955.318060807642	0.402053639301067	0.106134557205497	3.78815015473814	0.000151773117360027	0.000357300001316806	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_070190	2741.05886323722	-0.127423250614593	0.0336494874901968	-3.78678131878579	0.000152611297131959	0.000359183760082489	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_025130	1130.88060663805	0.312989292086457	0.0826548706250386	3.78670113109635	0.000152660533344612	0.000359210196956255	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_135210	1559.45780683015	-0.314634191874472	0.0831156945390382	-3.78549675388554	0.000153401836757748	0.000360864649336543	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_129640	403.805819602139	-0.375335120299076	0.0991704136049423	-3.7847489654956	0.000153863809893737	0.000361861341407215	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_142090	747.857941055734	0.283790277724411	0.0749841950442887	3.78466792311091	0.000153913955315102	0.000361889230258295	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_054810	933.263492012062	0.238749273584577	0.0630965922870965	3.78386953923346	0.000154408782656505	0.000362962400813052	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_013060	1256.8046274596	-0.182356647389405	0.048203147909628	-3.78308586259324	0.000154895950639052	0.000364017037652989	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_303910	11775.5447149425	-0.493642161303674	0.130504954855872	-3.78255493708147	0.000155226819043341	0.000364703925825915	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_201230	240.407025977515	0.407354429691617	0.107710031859667	3.78195440720277	0.000155601866031714	0.000365494243969125	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_125440	199.195876696448	-0.637340619236656	0.168553113334757	-3.78124501308295	0.000156046000456308	0.000366446409021868	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_006250	1954.27118106496	-0.154640289593242	0.0408973988564521	-3.78117664979189	0.000156088864025117	0.000366456021551269	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_007180	2031.17837330397	-0.193011808731765	0.0510997104008075	-3.77716052043839	0.000158626502328447	0.000372321256520605	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_003980	2479.72320255283	-0.279106365252785	0.0738956915525585	-3.77703164269422	0.000158708574644874	0.000372421412001823	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_136240	7943.92390064167	-0.168928366521296	0.044743553232127	-3.77547946728561	0.000159700179765874	0.000374655274049899	condition__adult_pzq_vs_juvenile_pzq	~ condition
