	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_130270	710.087593108578	652.427631185115	660.551702196223	632.732364740565	570.944390979857	657.402265627552	747.146464481991	476.842571264729	546.444529210385	543.566637557967	444.351062576636	419.883230287412	505.36147299842	486.584662653418	371.952141736976	313.796300786875	366.791278086749	651.702973145106	396.642600467929	300.303742138359	338.71534643638	307.747218314319	319.666780916845
Smp_130280	91.8644788287322	152.282879590118	110.443681836855	783.527263642807	931.119590897057	122.9908212184	111.359785000782	138.886185805261	335.167393422564	435.334342468991	251.620481218095	12592.4788872799	1770.36440066219	1556.69077622324	3611.90074691795	3559.72651045178	3399.61855942127	1716.73434200976	10943.3693469102	10640.3789331184	6119.74769011583	6623.15977700746	7758.65234562275
Smp_130300	1065.7520956009	1433.25063143641	1172.67272370725	1948.96723606315	2167.05411950182	2180.09393717216	2465.45384466848	2777.72371610522	2712.3117117892	2813.237951609	2922.18821272788	5599.11274072257	4007.7083902976	3934.49317067412	5070.44404383071	5706.30595108878	5096.12010215517	3654.34787961568	5559.93765205919	5821.91645037571	7958.17696595058	7685.98677740012	6527.99378612237
Smp_130330	1392.24341900572	1309.33417059347	1342.91075558316	1150.28470619902	1388.67549301409	568.152289168182	524.426894480427	398.140399308414	722.324448531137	725.557237448318	596.037168275488	385.060378652731	764.439190168496	819.210896889152	421.042272118506	483.990904603485	470.433703357754	905.386009671389	348.053881910608	407.031901365232	298.418022262277	317.639093188708	309.128315611894
Smp_130340	1204.16951978203	1342.17949756389	1274.67485024447	804.744636352671	812.395173146573	342.850519325627	510.183201050094	455.238053472799	428.085086648622	592.471600524096	432.751536846724	1592.47579206294	1237.81575981259	1043.49601483096	803.378864513114	963.726944111554	907.790036948166	1054.09675522128	1402.13159265413	1211.67851357568	1127.23596000532	1080.41255572491	1065.55593638948
Smp_130370	319.663558086467	234.396197016163	293.34404666222	147.00608234691	124.727337749104	57.6859603944706	45.3208427328764	47.838575110701	65.2636178611594	69.7497012795621	57.997628649561	184.828981753311	1652.02025825116	1790.4795008575	53.8103352259078	76.5875717174745	42.6330543667965	1764.84664204061	149.732581676643	69.0593971468003	84.9511158264877	63.7476380793947	79.6239600818514
Smp_130410	7325.57148065336	6670.58731381029	7386.36088717821	4955.7720543752	4963.08085663682	5028.47428344253	5226.14060771112	4817.80746760027	4342.79599530359	4422.29140526511	4808.4495506536	5516.07363297833	5616.54902902042	5749.68204893198	5916.30475194323	6333.89855266252	5695.18802127481	6081.83210844477	5624.39207463523	6212.20667970536	5791.92351237515	5647.16145606776	5394.52329554543
Smp_130430	2156.95313466111	1836.3523715279	1919.04690478306	1270.7690726586	1243.93842193625	2698.17916637533	2044.6174478632	2410.44691364242	2148.16857434528	2076.45662429961	2571.52562720053	1296.48155316815	1183.44142411022	1189.85155789469	1470.81582950815	1291.88341459545	1321.62468537069	1121.8913598102	992.598107670992	1108.08941785548	1488.82276070268	1449.7092177021	1257.59019305748
Smp_130440	1303.48246986715	1388.46154920402	1374.56658795678	2151.29004011792	2295.78340391667	1800.23733004631	3011.89371990487	2219.09261319961	2446.83258828618	2698.59189088513	2223.53985530317	4666.93178927109	2598.77339753934	2358.79518106598	2593.2805415012	2917.77373918101	2963.73233115385	2263.46502417847	3905.93800810793	4142.5174743058	3230.32063514567	3071.97669710187	3259.89860099815
Smp_130450	13.0348246986715	10.4507858542238	13.3657958910844	2.27328993319963	0.666991110957777	780.393086845952	699.235859307236	524.68114637543	637.149896407251	661.419581099296	343.5244158474	15.4024151461092	11.1947161740156	9.50360669244956	0.944040968875575	2.65929068463453	0.735052661496491	4.37384545734971	12.8908845152077	14.6489630311395	6.53470121742213	16.4864581239814	9.36752471551193
Smp_130460	1153.27163286341	1261.55914954559	1117.80261425964	1270.01130934753	1161.23152417749	1528.13374327994	1389.4075500679	1469.1072098512	1345.09422574864	1534.49342815037	1366.95949370965	1353.40352218638	1877.51382689919	1685.93982724055	1491.58473082341	1490.26649966919	1650.19322505962	1756.09895112591	1710.52121451794	1392.69784246047	1383.17842435435	1279.34915042096	1408.64152909511
