run_accession	sample_id	mate	filename	expected_bytes	observed_bytes	expected_md5	observed_md5	observed_sha256	gzip	status
ERR11178296	m_2d_somules_r5	1	ERR11178296_1.fastq.gz	582570949	582570949	80c85e9ac896b4f9d1ffa6cf86c52b09	80c85e9ac896b4f9d1ffa6cf86c52b09	849bb07ecaf9f1052791bb7fe159e567372a35c61371bb064438d30dde751321	PASS	PASS
ERR11178296	m_2d_somules_r5	2	ERR11178296_2.fastq.gz	652915406	652915406	8363766a7a5a0eb5e9019d8702014d1a	8363766a7a5a0eb5e9019d8702014d1a	f04de78290a989ea133b36a37668f523db25c911d7c7ba590d220b91abf73d2d	PASS	PASS
ERR11178386	m_2d_somules_r5	1	ERR11178386_1.fastq.gz	583388290	583388290	1b31e235f81a2d2ab1a39b9501852c23	1b31e235f81a2d2ab1a39b9501852c23	ca81cbf7f38aa8d87b9dfd83cffe12abee074e488b7bda5afe14f4e8fa69e030	PASS	PASS
ERR11178386	m_2d_somules_r5	2	ERR11178386_2.fastq.gz	672514950	672514950	455635d3128a1c4899855d15337b0283	455635d3128a1c4899855d15337b0283	ae8de50b2c104cbdef30ff3593a665a04e4130295d2455ab7cb9fc13669a394c	PASS	PASS
ERR11178305	x_2d_somules_r1	1	ERR11178305_1.fastq.gz	988104910	988104910	0f2f6a70141b5a9043a7de3314026d59	0f2f6a70141b5a9043a7de3314026d59	97a37926fa93bbf8322969a03ba3581215b7db96c32755b4d7ef6a5e84e3ec75	PASS	PASS
ERR11178305	x_2d_somules_r1	2	ERR11178305_2.fastq.gz	1088620951	1088620951	718dc27040b9d7fc274adbb87a74acd3	718dc27040b9d7fc274adbb87a74acd3	4acd957c987aeed02dff14cbf51818c43deaae8d84a851ed7cb555b13f720c97	PASS	PASS
ERR11178395	x_2d_somules_r1	1	ERR11178395_1.fastq.gz	954573958	954573958	dc15c4e1bb07cbcb781122ea9a4bee99	dc15c4e1bb07cbcb781122ea9a4bee99	ab53ec494dedf337deeed1fa6fec344f2543c8ff1ef10c1810e5a68beccc5294	PASS	PASS
ERR11178395	x_2d_somules_r1	2	ERR11178395_2.fastq.gz	1112375302	1112375302	abd235576a7bb4ed28e72504257c5d26	abd235576a7bb4ed28e72504257c5d26	97373cd74b4d0b09d6389c07cbd54be6b145927fe46c7142e91ad14f4399f5d1	PASS	PASS
ERR11178314	x_2d_somules_r2	1	ERR11178314_1.fastq.gz	1057229371	1057229371	4294c2d567e0dc7277cc516d529e882d	4294c2d567e0dc7277cc516d529e882d	ef2b2c39bec9bb3b2f253e06ec48f49bcfeb6cdf419a44d6410fd4a21b5111a3	PASS	PASS
ERR11178314	x_2d_somules_r2	2	ERR11178314_2.fastq.gz	1152489772	1152489772	36a5b180568c2d6483755b01c16ace8b	36a5b180568c2d6483755b01c16ace8b	64e9a46d50fabde3a2c254d8bbe218665160d486c8ad4428bfc93ea231b1a629	PASS	PASS
ERR11178404	x_2d_somules_r2	1	ERR11178404_1.fastq.gz	1035707268	1035707268	c9c29680561e0c4764b005e6f42f6c35	c9c29680561e0c4764b005e6f42f6c35	73e334e85ba1422886b506a35691f27163fc307232b5ac77b3fabcac4ae4f67e	PASS	PASS
ERR11178404	x_2d_somules_r2	2	ERR11178404_2.fastq.gz	1168111442	1168111442	611a2aab349c3e17516b6d540cea0a6d	611a2aab349c3e17516b6d540cea0a6d	a205ce5725c03b73890aecbfd9e7f6582a85f3491f999b90c442ca75bbac0fd1	PASS	PASS
ERR11178323	x_2d_somules_r3	1	ERR11178323_1.fastq.gz	1412992479	1412992479	729c488e31acd3b1aac8d6663d5c07af	729c488e31acd3b1aac8d6663d5c07af	9b276169bc9c255502fe59d1de69694cd1674002ef5b03b1531d0d81b388c9f3	PASS	PASS
ERR11178323	x_2d_somules_r3	2	ERR11178323_2.fastq.gz	1561406929	1561406929	9b1e3af7a70c1cc02b01f5bef9fb7fe4	9b1e3af7a70c1cc02b01f5bef9fb7fe4	231239e50dc69199e5a0149a4b23acb15a4e06330e84155f3b07f602d91367d8	PASS	PASS
ERR11178413	x_2d_somules_r3	1	ERR11178413_1.fastq.gz	1375381717	1375381717	f84bf091d9bff05611cce23784b57cd1	f84bf091d9bff05611cce23784b57cd1	80c50ce72899b4b6d71480781cdaeb7709d3f35728e58391208b54e6fe24883b	PASS	PASS
ERR11178413	x_2d_somules_r3	2	ERR11178413_2.fastq.gz	1566414378	1566414378	69db67f07f4678252990b5a04ad08b3d	69db67f07f4678252990b5a04ad08b3d	cce2968a9a22042178e778c8dbabbc5652d8b9032176902a8105b5b10f8eb5e8	PASS	PASS
ERR11178281	x_2d_somules_r4	1	ERR11178281_1.fastq.gz	589460726	589460726	e76a95cc33a502e46e3cd6d58d395ad1	e76a95cc33a502e46e3cd6d58d395ad1	c47eeb634033e3ea2902530e694a2b7f14168c7c505ff26855ce2ed11414122e	PASS	PASS
ERR11178281	x_2d_somules_r4	2	ERR11178281_2.fastq.gz	691462251	691462251	5896b6ddc80eb71f629be2e4b133d588	5896b6ddc80eb71f629be2e4b133d588	d6480a6648013644c9109cc4a78f6db84f17f82ca2bd650e20c06d2d24e515e3	PASS	PASS
ERR11178371	x_2d_somules_r4	1	ERR11178371_1.fastq.gz	565691356	565691356	969ccffba2a47ac71efd608bea0daddf	969ccffba2a47ac71efd608bea0daddf	74026e269258c00e8e63841a6a970ab5acde67c99f60977cfc898f0af0f50f21	PASS	PASS
ERR11178371	x_2d_somules_r4	2	ERR11178371_2.fastq.gz	697297054	697297054	dfda5a7ab1768714e140ac375920b112	dfda5a7ab1768714e140ac375920b112	d54714af741e1bd65d5a4c8f65796093fd9aa7a92537af2a39f9ab061ea399c6	PASS	PASS
ERR11178291	x_2d_somules_r5	1	ERR11178291_1.fastq.gz	392522705	392522705	067f8d662725e45ac295d35c0402dc3d	067f8d662725e45ac295d35c0402dc3d	a3ee845125d9c77c3ff5b201f23c0577c158c079d4342b1b890fed2ec6877b49	PASS	PASS
ERR11178291	x_2d_somules_r5	2	ERR11178291_2.fastq.gz	435667976	435667976	1eaa3e9fd4d217d1578e83c7e35288a4	1eaa3e9fd4d217d1578e83c7e35288a4	26bb82e980e31874f41d60ae2573cf7d6fe85c9ce2d8ae2d825af4cc568575cd	PASS	PASS
ERR11178381	x_2d_somules_r5	1	ERR11178381_1.fastq.gz	383576293	383576293	715e0686e6b49e65e4969818726179ec	715e0686e6b49e65e4969818726179ec	b44a069b0b0a04e627bd75a56b5fc8bda8b40cc6c7df629028e57f25dff3c2ba	PASS	PASS
ERR11178381	x_2d_somules_r5	2	ERR11178381_2.fastq.gz	448350094	448350094	ca8a2ffd0c875caec51c98753fd6b79d	ca8a2ffd0c875caec51c98753fd6b79d	8907c7ae66b75b081d8ac6e2481485b289d8447a420edc58327d0834627f85de	PASS	PASS
ERR11178331	f_26d_juveniles_r1	1	ERR11178331_1.fastq.gz	988456960	988456960	0056600757a45380f3bc198c79d4c0f8	0056600757a45380f3bc198c79d4c0f8	9dc182dd97c5918797f5dca5600c144124400ed128e2fa6c7dc72ec43187d2ec	PASS	PASS
ERR11178331	f_26d_juveniles_r1	2	ERR11178331_2.fastq.gz	1123190956	1123190956	f0f7c38ec694051860121c6008e2bd84	f0f7c38ec694051860121c6008e2bd84	f7baf5fe4c11ee507ec8505495ba91060ce1e88bf2c291c8b9a951117af87c78	PASS	PASS
ERR11178421	f_26d_juveniles_r1	1	ERR11178421_1.fastq.gz	928789201	928789201	640a5324a7705a0d4d817a75ff617964	640a5324a7705a0d4d817a75ff617964	d2e94db25e5bc023abdc3f162ee03b79f50af060bf3dd3295d45394c1a44b3b1	PASS	PASS
ERR11178421	f_26d_juveniles_r1	2	ERR11178421_2.fastq.gz	1153559215	1153559215	be9f219e86d357f8d7c6e31a7eee2642	be9f219e86d357f8d7c6e31a7eee2642	4f1b9002ab021e42e4e7271bcc052994237751e52810274adcd5ac83d58287e6	PASS	PASS
ERR11178269	f_26d_juveniles_r2	1	ERR11178269_1.fastq.gz	478072794	478072794	d1c221a20f4990d43a71febb2bd72605	d1c221a20f4990d43a71febb2bd72605	2722f1e6ca10daa1be578bca67cb2b13aac2fae47c6ff0a2b19bad64bc1c70a8	PASS	PASS
ERR11178269	f_26d_juveniles_r2	2	ERR11178269_2.fastq.gz	533655835	533655835	0dcea74969eac2a10afc4a0ebdc2945f	0dcea74969eac2a10afc4a0ebdc2945f	0d471f0566542832cb60f3e92ef5516f21d3810da5bedb4aa4f38a1714ce8a01	PASS	PASS
ERR11178359	f_26d_juveniles_r2	1	ERR11178359_1.fastq.gz	474012712	474012712	d67ea85e480d1e984933c55e1fb84471	d67ea85e480d1e984933c55e1fb84471	a357a5d58e2d7a9333b35a536863a2cc8d2a6e0c04815bf4b489d17e79417e98	PASS	PASS
ERR11178359	f_26d_juveniles_r2	2	ERR11178359_2.fastq.gz	540895716	540895716	6b6a00fbf2d793a1aa0db169d1854b0a	6b6a00fbf2d793a1aa0db169d1854b0a	906d9b7cee72bb7d9fd3c26d4f8f9e218595dd159c3af09a6d41853bc2c3fc84	PASS	PASS
ERR11178279	f_26d_juveniles_r3	1	ERR11178279_1.fastq.gz	431603925	431603925	d4c964587df7b8e247bf4bc7a6fbbf4c	d4c964587df7b8e247bf4bc7a6fbbf4c	cf44f7d9c0c486cf097b4e651db28c121b6d6a9765a851284fc158bcfd24f2db	PASS	PASS
ERR11178279	f_26d_juveniles_r3	2	ERR11178279_2.fastq.gz	482490650	482490650	00f1db13456f9bcd3067c07d6a96dbda	00f1db13456f9bcd3067c07d6a96dbda	eb695535887409586fbddee2e286fccee373e7941f0a0444d67ae7d836c96fcc	PASS	PASS
ERR11178369	f_26d_juveniles_r3	1	ERR11178369_1.fastq.gz	420794162	420794162	90eba73af700c7113cdee708b93599ad	90eba73af700c7113cdee708b93599ad	92a06dcd9ac32b2d5df32fda692966d0f907469d7b15745284997e0dea168464	PASS	PASS
ERR11178369	f_26d_juveniles_r3	2	ERR11178369_2.fastq.gz	489980647	489980647	2098f794498082569f86d6ef12e027cb	2098f794498082569f86d6ef12e027cb	62d73fc8b79807bbc86eb159e8374c0348074aa7d0253b4488c21f6c0591274b	PASS	PASS
ERR11178289	f_26d_juveniles_r4	1	ERR11178289_1.fastq.gz	283410370	283410370	3b62a342072eaa194aaab0a06883d592	3b62a342072eaa194aaab0a06883d592	d07e0c83cfe840332e5230525bb2f2adaa9911b90ac11f9b8998fd842dd279de	PASS	PASS
ERR11178289	f_26d_juveniles_r4	2	ERR11178289_2.fastq.gz	309370544	309370544	c1debdc3a2f29d2681b3807af959a37d	c1debdc3a2f29d2681b3807af959a37d	787acbe3fc1554feb73d0a1902345bec11565fd0c07906cb381e5493e32959f1	PASS	PASS
ERR11178379	f_26d_juveniles_r4	1	ERR11178379_1.fastq.gz	278149612	278149612	bb2facdf4b6b175e887ae28a13b35af8	bb2facdf4b6b175e887ae28a13b35af8	04aae6001f0c2313680a5c518a737a246e5d78b17aeefb77a3674fe64dbc2d57	PASS	PASS
ERR11178379	f_26d_juveniles_r4	2	ERR11178379_2.fastq.gz	315234439	315234439	3f79a5b6870a044a79c364f826388808	3f79a5b6870a044a79c364f826388808	4a39787e146a857a145c3599d07f1510b4fa52eb9845e3f2cef9c40f50199178	PASS	PASS
ERR11178298	f_26d_juveniles_r5	1	ERR11178298_1.fastq.gz	805879453	805879453	d288acceb7fc0d8e766d2d0d2fbf7876	d288acceb7fc0d8e766d2d0d2fbf7876	329c7e9795179f0812d5a9f700180c4502aae068de2586a9311798efe3dcec35	PASS	PASS
ERR11178298	f_26d_juveniles_r5	2	ERR11178298_2.fastq.gz	902867605	902867605	e4fb4585eb733d142c055334999459fc	e4fb4585eb733d142c055334999459fc	7d04b0eb94fbac50f383a63dd8fa7289b2ba153bb21d20d040b2649cb0ff3858	PASS	PASS
ERR11178388	f_26d_juveniles_r5	1	ERR11178388_1.fastq.gz	806570971	806570971	466ae4f9f4150ccf04aad1ff9569bea3	466ae4f9f4150ccf04aad1ff9569bea3	7357a50585e7e19253d3c2cc1ec3722362c84549efd5aef1bcb9a957261384fc	PASS	PASS
ERR11178388	f_26d_juveniles_r5	2	ERR11178388_2.fastq.gz	923537352	923537352	31b121da2d1c45b9f0c39949dfe578c0	31b121da2d1c45b9f0c39949dfe578c0	ba358d889bcb11b4b85ba54b71464e0dec8c8f0b5ca08e0d74aa58a7ef8b325f	PASS	PASS
ERR11178307	m_26d_juveniles_r1	1	ERR11178307_1.fastq.gz	343221718	343221718	1d7f016f32e2ac61b4af80a73cd4a83c	1d7f016f32e2ac61b4af80a73cd4a83c	54db5c247586e2d312d37cf473857a249198a9e4d0e7150a18cad186400179af	PASS	PASS
ERR11178307	m_26d_juveniles_r1	2	ERR11178307_2.fastq.gz	387910240	387910240	324ac549b209730de5f38866180c455c	324ac549b209730de5f38866180c455c	2458f3d26f182fff5aa13869189125f7f60e2bf17456f9d03642eb9c78012c00	PASS	PASS
ERR11178397	m_26d_juveniles_r1	1	ERR11178397_1.fastq.gz	344242031	344242031	0a5997fe4350e93ae95ffb09e603e797	0a5997fe4350e93ae95ffb09e603e797	df924637d9b873dae4b959b63a5c21eb3c5e247db1a3ce21fc134847d5972f8c	PASS	PASS
ERR11178397	m_26d_juveniles_r1	2	ERR11178397_2.fastq.gz	392931972	392931972	7ff789127922dd746899b58d3a18f811	7ff789127922dd746899b58d3a18f811	a1aeb0cd8c7db68ee5b2b197c9179ec9696d68dcc67104323b0b33162330cea6	PASS	PASS
ERR11178316	m_26d_juveniles_r2	1	ERR11178316_1.fastq.gz	518349054	518349054	1aba65a412ee16854df81872e019ec7f	1aba65a412ee16854df81872e019ec7f	3350bb8d631f6e680fdbfd90f218b6cf80ec21f2eb647d515e00a00f71befe66	PASS	PASS
ERR11178316	m_26d_juveniles_r2	2	ERR11178316_2.fastq.gz	567384690	567384690	0f9abf04b47d5494dd2f33f43a5c707f	0f9abf04b47d5494dd2f33f43a5c707f	4fa3229f2c962d11e0479a596233ab81898d6ea16aff03c3dcf67f8981e6f378	PASS	PASS
ERR11178406	m_26d_juveniles_r2	1	ERR11178406_1.fastq.gz	520477588	520477588	e859646a6670c86019bc4960bc6fa8da	e859646a6670c86019bc4960bc6fa8da	9038149d8b3ed66f93039f754d21d189c4cca31198818e7c147a1bb657715a2b	PASS	PASS
ERR11178406	m_26d_juveniles_r2	2	ERR11178406_2.fastq.gz	599248788	599248788	6ca411038ab91e170ebdbcc8a3c77928	6ca411038ab91e170ebdbcc8a3c77928	6f68f5bcfa7addc8732effce5ec0ee82cff68034e83f03e404a5d22addf8b49d	PASS	PASS
ERR11178324	m_26d_juveniles_r3	1	ERR11178324_1.fastq.gz	833183234	833183234	a6f3db0d4a8fab3738d10a541fcc7165	a6f3db0d4a8fab3738d10a541fcc7165	79efbc2b9357716e13a0a6c1e6f68bca8d85e331d001035f5fb24995cd937134	PASS	PASS
ERR11178324	m_26d_juveniles_r3	2	ERR11178324_2.fastq.gz	920238568	920238568	4d42ad8cd1b0ce1ef12948ad30c528a6	4d42ad8cd1b0ce1ef12948ad30c528a6	aaf3f054ee8dea39b440b02115c5494c53bbb6e28e2a207d85725fec5df62156	PASS	PASS
ERR11178414	m_26d_juveniles_r3	1	ERR11178414_1.fastq.gz	835597653	835597653	9140733d31b21baad19aac3c5278b969	9140733d31b21baad19aac3c5278b969	34bbe6ee8bbca87409f130a517b83e7f2f971ca4f91d165be638fff048cb0855	PASS	PASS
ERR11178414	m_26d_juveniles_r3	2	ERR11178414_2.fastq.gz	961387209	961387209	182354602c1f2b7f91fa1b7a1bb1b8fd	182354602c1f2b7f91fa1b7a1bb1b8fd	9b6fc4f4f4ca8c61bcbb77e20bb58f31b99925d6c8ce35868710da7d7c17b6a2	PASS	PASS
ERR11178333	m_26d_juveniles_r4	1	ERR11178333_1.fastq.gz	723487670	723487670	63aeea3bed34c30f278eca38979f30b5	63aeea3bed34c30f278eca38979f30b5	b5824557a9768994c6e07efb2a4c2b1ede902d55fdb991e51473529db3e122aa	PASS	PASS
ERR11178333	m_26d_juveniles_r4	2	ERR11178333_2.fastq.gz	829464790	829464790	81aa8a65290e4aec0322be393d624334	81aa8a65290e4aec0322be393d624334	604f07fe8ac115731bfedaeffb14bee69099209ff5f4812769cd926f122ff3dd	PASS	PASS
ERR11178423	m_26d_juveniles_r4	1	ERR11178423_1.fastq.gz	719176174	719176174	b39a3f600fbf7ead2318883fd1bf54b3	b39a3f600fbf7ead2318883fd1bf54b3	cb0a759d8d4458de3f723524dcaa22eee22e8a779edfb973366c561d4dcbcecd	PASS	PASS
ERR11178423	m_26d_juveniles_r4	2	ERR11178423_2.fastq.gz	871253173	871253173	81726950a9e80bcbb951938115da5b30	81726950a9e80bcbb951938115da5b30	34b96ff62f0def4bbd2066617a007687eaf7e252a57fe13c12dfbe0b4b5cd822	PASS	PASS
ERR11178271	m_26d_juveniles_r5	1	ERR11178271_1.fastq.gz	803679704	803679704	19b480028ec55a269fa4fdeb8313a011	19b480028ec55a269fa4fdeb8313a011	c4c887f0231afd410410e2d86cb299befd5e6cb4363d501532a0ba5111f52166	PASS	PASS
ERR11178271	m_26d_juveniles_r5	2	ERR11178271_2.fastq.gz	893473600	893473600	b9867d7b206194027029177778498d8a	b9867d7b206194027029177778498d8a	c76b3f392f55bf5c5c21c1f54789d72ac34c1a894378638d0018c6733286bf28	PASS	PASS
ERR11178361	m_26d_juveniles_r5	1	ERR11178361_1.fastq.gz	790489478	790489478	1c7e16e8b7a3abb5d3d0306654a99e0d	1c7e16e8b7a3abb5d3d0306654a99e0d	7ea573b15d3c1efae5d7a198d36c87278ce34623c8d5f65646b0411ac8869471	PASS	PASS
ERR11178361	m_26d_juveniles_r5	2	ERR11178361_2.fastq.gz	901118839	901118839	16e58abb40c22f657bfc700574e8daf4	16e58abb40c22f657bfc700574e8daf4	9dff5fb6de020ca12497d51fe5b078e493353bc80b68a3f3f2589064301fbe57	PASS	PASS
