group	gene_id	gene_name	gene_display_label	dataset	batch	condition	stage_class	stage_day	stage	tissue	sex	n	mean_TPM	median_TPM	mean_log2TPM	fraction_expressed
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	36.2635448	36.690086	5.218944739643097	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	33.34155	32.4603	5.0860566264062355	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	13.3781956	20.550313	3.0804536611509707	0.8
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	35.274273	36.3924	5.164503858775353	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	26.032837400000002	26.318426	4.741145841594567	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	35.060176	37.652797	5.132771388334302	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	20.0625496	21.445077	4.281560478446594	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	34.305204	34.576011	5.117279828087223	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	35.9423606	35.63578	5.1981941167332835	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	28.434244200000002	29.075736	4.871864958855948	1
Writers	Smp_165000	Smp_165000	Smp_165000	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	28.923436	28.678815	4.888217591085632	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	27.7507586	29.056889	4.802858764224046	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	24.0558156	23.889783	4.6369782905675	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	22.246281	20.577072	4.529548310908481	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	53.122244800000004	52.557709	5.752957765016573	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	45.0259516	44.633468	5.523550565968959	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	32.6846114	33.628828	5.069145263640755	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	51.589673399999995	72.094028	5.06505953264507	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	64.19599579999999	66.822876	6.0066146878513855	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	40.4331784	42.7467	5.360652210648781	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	63.1815528	65.967059	5.977157392830936	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	72.9717564	69.275109	6.202374623038772	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	46.4368692	45.185802	5.543364511824418	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	52.7461114	50.939886	5.741044592917963	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	62.1374374	61.285512	5.967609987548214	1
Writers	Smp_171150	Smp_171150	Smp_171150	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	87.0634062	86.332966	6.459664761182293	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	17.849372	18.904041	4.166384475599989	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	26.066083199999998	25.583229	4.755261827788983	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	21.8545774	23.341907	4.4831280917399265	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	22.1027452	20.6058	4.498864493960564	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	31.9576306	31.880621	5.03908400555726	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	43.1281058	46.153518	5.440240224512955	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	15.3261426	24.095201	3.2294524407586596	0.8
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	23.2423322	24.525419	4.564118163536214	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	28.8740018	29.383461	4.8873149293114375	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	35.6774766	34.906367	5.107488228859489	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	13.1257234	14.236536	3.7526043627501964	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	35.3723712	30.836013	5.095314285726043	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	47.354876399999995	49.440262	5.561625938718686	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	34.7105626	35.299711	5.136067909030805	1
Writers	Smp_210650	Smp_210650	Smp_210650	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	29.6266338	27.955018	4.928797723543714	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	20.6962508	19.119721	4.376940522431592	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	14.7286914	14.671771	3.9741918962257246	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	15.191983599999999	15.142423	4.006042849567303	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	31.2768744	32.241395	4.957124664631894	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	26.5336728	26.09698	4.78271985686467	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	20.2538716	21.419453	4.40126881608453	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	23.1038946	33.333313	3.73800446775132	0.8
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	29.2656184	31.290203	4.890170676389077	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	18.8846478	19.072493	4.287863030364413	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	29.3186486	30.817721	4.874995323106444	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	29.059343	28.736257	4.872365461306205	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	26.7674108	28.025388	4.767515591842536	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	29.3627228	31.713763	4.915052159446948	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	30.577554	31.675423	4.971443503838359	1
Writers	Smp_210660	Smp_210660	Smp_210660	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	36.807258000000004	37.14728	5.236124733690363	1
