analysis_id	variable	contrast	level_a	level_b	gene_id	group	gene_name	gene_display_label	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	biotype	source_file	result_dir	deg_project	deg_mode	contrast_label	padj_num	log2FoldChange_num	neg_log10_padj	significant
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_mixed_vs_cercaria_mixed	schistosomulum_2d_mixed	cercaria_mixed	Smp_070170	Writers	Smp_070170	Smp_070170		2067.50396203447	0.154572367773938	0.238289735594124	0.648674049633506	0.516549081194816	0.606229708928989	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_mixed_vs_cercaria_mixed	0.606229708928989	0.154572367773938	0.2173627843858008	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_mixed_vs_cercaria_mixed	schistosomulum_2d_mixed	cercaria_mixed	Smp_165000	Writers	Smp_165000	Smp_165000		4224.12638846006	-0.0968092936989316	0.21776048149567	-0.444567779396909	0.656632136625663	0.733120603424842	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_mixed_vs_cercaria_mixed	0.733120603424842	-0.0968092936989316	0.13482457502674616	FALSE
smansoni_prjeb32839_primary	condition	condition__schistosomulum_2d_mixed_vs_cercaria_mixed	schistosomulum_2d_mixed	cercaria_mixed	Smp_138030	Writers	Smp_138030	Smp_138030		6320.32292692495	0.115616806200068	0.306015728625928	0.377813280118674	0.705569307587981	0.775286463514033	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__schistosomulum_2d_mixed_vs_cercaria_mixed	0.775286463514033	0.115616806200068	0.11053779873716303	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_140390	Writers	Smp_140390	Smp_140390		6169.75930938339	-0.897879560986975	0.106977700623166	-8.39314694330358	4.7329944440707e-17	7.99949630909772e-16	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	7.99949630909772e-16	-0.897879560986975	15.096937357641323	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_000700	Writers	Smp_000700	Smp_000700		2324.15466325394	0.730655138105648	0.131171325453237	5.57023522923941	2.543956386606e-08	1.53389754770957e-07	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	1.53389754770957e-7	0.730655138105648	6.814203646873543	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_171150	Writers	Smp_171150	Smp_171150		2852.5025064119	-0.626725070602158	0.129845205823259	-4.82670936234053	1.38807461424889e-06	6.54005689698587e-06	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	6.54005689698587e-6	-0.626725070602158	5.184418473397519	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_149240	Readers	Smp_149240	Smp_149240		1851.74953481769	-1.34419072548946	0.299888997809983	-4.48229423321883	7.38448326424928e-06	3.12562946470344e-05	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	3.12562946470344e-5	-1.34419072548946	4.50506250775403	TRUE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_175680	Readers	Smp_175680	Smp_175680		3526.19745209693	-0.820385004040288	0.19332713594654	-4.24350673806674	2.20053762406304e-05	8.5522085739003e-05	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	8.5522085739003e-5	-0.820385004040288	4.0679217159623535	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_055310	Writers	Smp_055310	Smp_055310		1119.11714353247	0.54935579075598	0.139003731171714	3.95209384759141	7.74703450433461e-05	0.000273099710588683	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	2.73099710588683e-4	0.54935579075598	3.5636787600938975	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_132170	Erasers	Smp_132170	Smp_132170		2212.38725938966	-0.690900703374258	0.203361433200899	-3.39740280396098	0.000680287497237237	0.00198547373932705	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.00198547373932705	-0.690900703374258	2.7021358527153216	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_070340	Writers	Smp_070340	Smp_070340		4500.55093089513	-0.688740591769092	0.206847955888568	-3.32969493853797	0.000869411812315604	0.00248483177433426	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.00248483177433426	-0.688740591769092	2.604703008118331	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_062530	Writers	Smp_062530	Smp_062530		3786.4864984404	-0.742114237720184	0.241926241823864	-3.06752269669235	0.00215841068809027	0.00566430866013715	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.00566430866013715	-0.742114237720184	2.246853089050285	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_025550	Writers	Smp_025550	Smp_025550		3109.91939540225	-0.407522773081942	0.133666130092914	-3.04881103985479	0.00229748941639142	0.00597481568663472	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.00597481568663472	-0.407522773081942	2.2236754874529825	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_043580	Writers	Smp_043580	Smp_043580		1578.01657255372	-0.443621423045809	0.147643798371358	-3.00467359915788	0.00265865990230236	0.00682340566586175	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.00682340566586175	-0.443621423045809	2.1659988082293915	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_041760	Readers	Smp_041760	Smp_041760		10038.6207043123	-0.754229816448174	0.277972012846016	-2.71333005336039	0.00666107252396344	0.0154430654720181	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.0154430654720181	-0.754229816448174	1.8112664873267812	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_162940	Erasers	Smp_162940	Smp_162940		1232.13731224705	0.534895239323381	0.204032724210943	2.62161494628857	0.00875142450087384	0.0196020691612615	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.0196020691612615	0.534895239323381	1.7076980828329278	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_144550	Readers	Smp_144550	Smp_144550		2174.17282964795	0.673844908660194	0.258744011938627	2.60429180026793	0.00920643370720283	0.0204759455133379	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.0204759455133379	0.673844908660194	1.6887560347814996	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_161400	Erasers	Smp_161400	Smp_161400		2441.58736390014	0.604904048396057	0.286744926103861	2.10955449714551	0.0348967472305762	0.0661980417348864	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.0661980417348864	0.604904048396057	1.1791548576344992	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_159100	Readers	Smp_159100	Smp_159100		5410.19369593177	0.460528763548803	0.241115007272562	1.90999626592388	0.0561336941034573	0.099786436057481	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.099786436057481	0.460528763548803	1.0009284882290057	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_074050	Readers	Smp_074050	Smp_074050		2224.11599618866	-0.441141624572139	0.256761322031863	-1.71809998905285	0.0857783788417109	0.142711189280004	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.142711189280004	-0.441141624572139	0.8455419746635255	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_170390	Readers	Smp_170390	Smp_170390		2105.04043966555	-0.246313157877659	0.153585634249632	-1.60375128234527	0.108768887041283	0.174903889222953	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.174903889222953	-0.246313157877659	0.7572005332926905	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_019170	Erasers	Smp_019170	Smp_019170		4714.66907905883	0.347177836678042	0.223479772068717	1.55350899754493	0.120301581402664	0.190867586836328	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.190867586836328	0.347177836678042	0.7192678173021072	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_150850	Readers; Writers	Smp_150850	Smp_150850		2849.62204563661	-0.404694237299987	0.275462360493495	-1.46914531834756	0.141793378094169	0.218759261868129	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.218759261868129	-0.404694237299987	0.6600335506801897	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_105690	Readers	Smp_105690	Smp_105690		3486.66851744267	0.303492929576112	0.206589474375721	1.46906288664134	0.141815732990291	0.218759262774746	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.218759262774746	0.303492929576112	0.6600335488803173	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_138030	Writers	Smp_138030	Smp_138030		6320.32292692495	0.439072058919889	0.305930704485344	1.43520101932404	0.151229823243398	0.230915127205475	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.230915127205475	0.439072058919889	0.6365476156030876	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_210650	Writers	Smp_210650	Smp_210650		2584.66291222506	0.35426487067427	0.251614249543006	1.40796823438141	0.159140476329253	0.241225015699825	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.241225015699825	0.35426487067427	0.6175776566601917	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_144180	Writers	Smp_144180	Smp_144180		2917.87617118486	-0.401319779299012	0.297036658039439	-1.35107828760222	0.176670355858482	0.263511065756913	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.263511065756913	-0.401319779299012	0.5792011425149722	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_078280	Readers	Smp_078280	Smp_078280		1064.43362120423	0.255607328237311	0.196898290911984	1.29816935969023	0.19422914450496	0.284412151447783	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.284412151447783	0.255607328237311	0.5460518524078768	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_179650	Grupo HP1; Readers	Smp_179650	Smp_179650		19222.6291106233	-0.195721979389636	0.164415959155568	-1.19040743000165	0.233886294170496	0.331087989983	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.331087989983	-0.195721979389636	0.48005657273241076	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_210660	Writers	Smp_210660	Smp_210660		3236.48500527467	-0.250587933307995	0.214291396918057	-1.16937934472384	0.24225082802859	0.340906902946187	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.340906902946187	-0.250587933307995	0.46736420475208373	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_029240	Writers	PRMT1	PRMT1 | Smp_029240		11423.8059699232	0.17344444006786	0.169466970753946	1.02347046917885	0.306085455520042	0.411902127024083	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.411902127024083	0.17344444006786	0.3852059653816814	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_160700	Writers	Smp_160700	Smp_160700		2877.4654408921	-0.236416838544568	0.242522033657915	-0.97482622497732	0.329646466181957	0.437274680213835	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.437274680213835	-0.236416838544568	0.3592456691490132	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_160810	Erasers	Smp_160810	Smp_160810		2978.31204166108	-0.151224191795167	0.178413765255148	-0.84760383583017	0.396658637404909	0.507743809763825	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.507743809763825	-0.151224191795167	0.2943553626583606	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_027300	Readers; Writers	Smp_027300	Smp_027300		1296.29458990007	-0.123328551738756	0.15779181658154	-0.78159029036227	0.434455394978169	0.545914290608161	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.545914290608161	-0.123328551738756	0.2628755368516979	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_001500	Grupo HP1	Smp_001500	Smp_001500		7803.69738487252	-0.19289528217632	0.269246764031215	-0.716425628625038	0.473728574627019	0.58423539146818	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.58423539146818	-0.19289528217632	0.23341213812970532	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_006250	Readers	Smp_006250	Smp_006250		3422.78105474812	-0.1565164200783	0.228077781535975	-0.686241417398267	0.492560884086129	0.601397481181143	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.601397481181143	-0.1565164200783	0.22083839517700657	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_079650	Readers	Smp_079650	Smp_079650		7141.36997642743	0.176588082392868	0.265122358476864	0.666062581094149	0.505371100658589	0.61306081455869	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.61306081455869	0.176588082392868	0.21249644209295288	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_034000	Erasers	Smp_034000	Smp_034000		5261.5773278667	-0.120990291945435	0.194481787273911	-0.622116310433892	0.533865390765936	0.638802014440293	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.638802014440293	-0.120990291945435	0.19463372299860793	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_070170	Writers	Smp_070170	Smp_070170		2067.50396203447	-0.127288825510358	0.238190957258926	-0.534398228107329	0.593066044636151	0.693398364732302	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.693398364732302	-0.127288825510358	0.1590171868915851	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_041750	Readers	Smp_041750	Smp_041750		3557.60311615714	-0.119321412555758	0.270952538279227	-0.440377541076188	0.659663688451757	0.754357957457826	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.754357957457826	-0.119321412555758	0.12242252407888142	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_121610	Writers	Smp_121610	Smp_121610		1473.81819604994	-0.0601956586925695	0.145674177377661	-0.413221202111285	0.679444555578832	0.769832629488763	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.769832629488763	-0.0601956586925695	0.11360368520479913	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_165000	Writers	Smp_165000	Smp_165000		4224.12638846006	-0.0778374089255526	0.21774731353223	-0.357466678522449	0.720742467208474	0.804736805049089	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.804736805049089	-0.0778374089255526	0.09434613553871385	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_149380	Writers	Smp_149380	Smp_149380		973.408907422443	-0.0412444356274796	0.167053028645545	-0.246894270411539	0.804990050642009	0.868537225532822	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.868537225532822	-0.0412444356274796	0.06121156294281252	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_156290	Erasers	Smp_156290	Smp_156290		4982.27006344466	0.056964261949563	0.240594135407528	0.236764964586833	0.812839133012943	0.87498006332248	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.87498006332248	0.056964261949563	0.05800184239217318	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_150560	Erasers	Smp_150560	Smp_150560		1710.56171763612	0.0374176693164042	0.203034556223088	0.184292122545341	0.85378429338707	0.906589962574421	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.906589962574421	0.0374176693164042	0.04258909359706746	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_125340	Readers	Smp_125340	Smp_125340		2437.82035409337	-0.0234427475928692	0.295946588947782	-0.0792127649662	0.936863391522959	0.965372765025131	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.965372765025131	-0.0234427475928692	0.015304957605729357	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_130470	Readers	Smp_130470	Smp_130470		4406.54504313159	0.0235697449058572	0.311799605968782	0.0755926064519049	0.939743218831515	0.967423431462782	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.967423431462782	0.0235697449058572	0.014383397998057214	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_female_vs_schistosomulum_2d_female	juvenile_26d_female	schistosomulum_2d_female	Smp_078900	Writers	Smp_078900	Smp_078900		2009.81033749387	0.0102382006056831	0.200369088230934	0.0510967070623347	0.959248459950687	0.980796722294161	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_female_vs_schistosomulum_2d_female	0.980796722294161	0.0102382006056831	0.00842099418367173	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_000700	Writers	Smp_000700	Smp_000700		2324.15466325394	0.945610561282173	0.131028286921265	7.21684289324788	5.32083882305628e-13	5.96445918928164e-12	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	5.96445918928164e-12	0.945610561282173	11.224428928650564	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_140390	Writers	Smp_140390	Smp_140390		6169.75930938339	-0.676753847296169	0.107090469071368	-6.31945917470171	2.62480277675028e-10	2.06647787395642e-09	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	2.06647787395642e-9	-0.676753847296169	8.684769240404085	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_055310	Writers	Smp_055310	Smp_055310		1119.11714353247	0.59031662022396	0.138856088425551	4.25128366294478	2.12548758643399e-05	8.04642998872072e-05	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	8.04642998872072e-5	0.59031662022396	4.094396763122077	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_171150	Writers	Smp_171150	Smp_171150		2852.5025064119	-0.480723295902288	0.129957203414653	-3.69908926378209	0.000216374497487937	0.000690169762847768	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	6.90169762847768e-4	-0.480723295902288	3.161044071581795	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_175680	Readers	Smp_175680	Smp_175680		3526.19745209693	-0.652246845792804	0.193192655035078	-3.37614722295926	0.000735085733941628	0.0021021475722831	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	0.0021021475722831	-0.652246845792804	2.677336799450211	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_078280	Readers	Smp_078280	Smp_078280		1064.43362120423	0.640327200215274	0.195929105181703	3.26815763090144	0.00108250057589447	0.00299331750090514	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	0.00299331750090514	0.640327200215274	2.523847215141796	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_161400	Erasers	Smp_161400	Smp_161400		2441.58736390014	0.87830141419075	0.286785419092815	3.06257346335483	0.00219442604076685	0.00566314695014357	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	0.00566314695014357	0.87830141419075	2.2469421689388165	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_070340	Writers	Smp_070340	Smp_070340		4500.55093089513	-0.623960646994692	0.206891370496616	-3.01588531941644	0.00256230149765022	0.00649771507022674	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	0.00649771507022674	-0.623960646994692	2.1872393367185428	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_062530	Writers	Smp_062530	Smp_062530		3786.4864984404	-0.649960574114044	0.241952142852077	-2.68631873416146	0.00722441358153429	0.0164989758013756	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	0.0164989758013756	-0.649960574114044	1.7825430144295238	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_159100	Readers	Smp_159100	Smp_159100		5410.19369593177	0.631891032622552	0.240981852715506	2.62215194008213	0.00873764669730848	0.0195265153185341	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	0.0195265153185341	0.631891032622552	1.7093752535355824	FALSE
smansoni_prjeb32839_primary	condition	condition__juvenile_26d_male_vs_schistosomulum_2d_male	juvenile_26d_male	schistosomulum_2d_male	Smp_001500	Grupo HP1	Smp_001500	Smp_001500		7803.69738487252	-0.671959624617609	0.26918835495138	-2.49624328934651	0.012551648223404	0.0269779111606044	protein_coding	DEGs_all_results.tsv	.	.	unknown	. | condition__juvenile_26d_male_vs_schistosomulum_2d_male	0.0269779111606044	-0.671959624617609	1.5689916798139407	FALSE
