	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_156910	10347.5489369077	9975.80876515007	12980.2774196366	11454.5369432908	11105.6301424025	7928.17137220388	7217.26156412258	6356.45612014626	6884.1508330355	4767.40000937264	7442.69961317498	8023.61611535538	8797.70343936124	9577.85085981419	8739.20917441546	8264.94137001286	8699.84706866441	7112.99228535078	5812.99626897429	6650.10194198749
Smp_156930	1252.57766622691	943.15031128653	972.640481184001	964.561971781852	919.974450586353	640.831450952494	735.133112814879	603.195820691481	601.502016589322	618.323452777288	1087.934150608	1135.99948021579	1137.9143399026	1500.30670811075	1556.09793235674	1125.31223568377	1187.60168822211	1253.15994943724	1244.89794649181	1336.90388385742
Smp_156950	609.362107894175	574.336308962544	572.925214944001	576.798365035379	564.12540257798	622.892156835628	689.243530497182	643.149017215473	690.711566773641	737.781861341064	469.741548459398	533.291705552321	516.938228698609	615.166967542665	542.011639360212	534.446376291014	562.781397030628	526.851007681413	519.836046275658	520.564344156873
Smp_156960	9186.85920758551	8982.92017874096	9042.13034415773	8144.97455970967	7012.31947545912	3073.59905868972	2747.97616467153	2017.14919035762	1566.90833690082	1596.70464404258	2854.50168950948	2725.95801557116	3376.89626965381	4190.76056448244	3535.70316715264	2506.05085850086	2781.77970067698	1872.68838103202	1586.5937845247	2020.95124518753
Smp_156990	1514.70009676552	1483.70213148657	1370.45234139429	1469.62406956913	1368.97221998515	1432.15364699648	1502.65887197166	1556.22572801986	1339.0265156379	1382.18426246678	1700.82492941055	1705.65198387395	1481.45609775891	1680.63203360483	1660.03206391864	1660.78442075845	1634.06015870113	1702.44398275638	1761.60872595619	1670.32319519757
Smp_157000	1433.45181571296	1184.33402272995	1390.43810470629	1280.58931128023	1271.63703920639	1442.11992150585	1436.97378355613	1415.90230608194	1084.64680818163	1245.05946953794	994.622059717643	1011.49129276246	1016.53681031299	1019.09569664941	929.579101913482	1165.31877824682	1451.26698840575	1311.5870210348	1148.01467534223	1048.65751147304
Smp_157050	244.712084598772	253.383665718769	243.635971803429	202.606484525032	153.852382521267	124.578431367126	118.773036586982	90.6255433349075	73.3108184683021	89.1731782236633	74.2255268446002	55.0921183421819	88.8656913066792	55.6432432953164	70.9083327478414	57.4452918854065	77.5486177010707	33.2429890124027	34.3779349240415	38.7196619620815
Smp_157070	2198.53979562454	1998.91558511474	2155.60732865143	2188.92556008384	2252.31515092359	2096.90415677146	2184.70403661509	2008.3789764865	1740.02786003078	1791.87612845663	1588.42627447444	1469.85771736941	1526.97267135501	1619.83663815254	1739.68251988197	2555.28968011692	2296.54692134742	2167.84582893002	2289.77881706192	2098.39056911169
Smp_157080	233.105187305549	359.42942211218	366.40566072	343.170791970629	328.637061984203	274.072549007677	333.824216467956	338.140468142074	322.390948685907	368.470302471364	116.640113612943	114.591606151738	134.382264902783	108.195195296449	93.2493142985311	93.3485993137856	114.107251760147	123.905686318956	121.885405639783	118.310078217471
Smp_157100	83.1827639347603	160.476321621887	226.505317536	196.790030423835	227.115421817109	126.571686269	95.3783475622732	101.344693621832	110.407859139009	143.013587717196	115.579748943735	93.6566011817093	120.293801646846	97.8908909825011	81.5931500112147	170.284258088884	311.302308200012	234.715649693631	242.729055675808	354.930234652413
Smp_157140	740.906943884028	807.073898215339	801.333938509715	807.51771104953	806.94004710134	661.760627422172	680.245573179986	680.178809115758	758.722808003271	753.765732909456	430.508055698681	417.598257033739	425.905081506401	577.041041581059	504.129105426434	581.633580339741	593.800844111056	501.666925096259	413.576974692257	491.524597685312
Smp_157150	822.155224936585	839.919928956661	757.555599826287	853.079934842241	719.02439994633	1028.51952936699	988.875509159795	1017.34480904993	939.791696991246	929.588320161773	1521.6233003143	1686.92066363761	1549.73095815306	1364.28989116665	1455.07784186666	1453.57104645752	1365.96350893457	1320.65329076545	1468.87540129995	1323.99732987006
Smp_157160	1951.89322814356	2057.09998242793	2014.75528245257	2135.6080641562	2170.67919285108	2109.86031363364	2289.98013722628	2251.02156025416	2513.76613687696	2523.76919500934	2228.88653467642	2209.1939455215	2134.94404724583	1966.06126310118	2135.02075862679	2087.52087476433	1953.11732867125	2150.72065277212	2227.27348083639	2180.13207769831
Smp_157200	62.8706936716212	57.2459392920183	50.4402597874286	54.2869049445062	39.7713641891711	61.7909019580943	58.4867225617713	52.6212832267205	63.5949268640693	31.1264867384485	68.9237034985573	83.7400198801165	92.1168751349723	81.4040040801851	98.1060494182463	80.0130851261019	87.519154262637	64.4712514179932	60.4218250180123	62.3816776055757
Smp_157210	1.93448288220373	2.81537406354188	2.85510904457143	0	2.0932296941669	3.98650980374802	3.59918292687823	1.94893641580446	0	0.841256398336446	0	2.20368473368728	3.25118382829314	2.0608608627895	1.94269404788607	3.07742635100392	0	3.02208991021843	4.16702241503533	2.15109233122675
Smp_157220	1416.04146977313	1443.3484365758	1525.579932816	1501.61456712572	1538.52382521267	1388.30203915525	1341.59543599386	1339.89378586557	1389.37249940529	1267.77339229302	1131.40910204555	1246.18371690016	1205.10547235399	1334.4074086562	1352.1150573287	1265.84803904628	1368.17918372603	1152.42361909663	1130.30483007833	1128.24792772843
Smp_157230	1218.72421578835	1372.02562696608	1481.80159413257	1414.36775560776	1458.98109683433	1047.45545093479	1143.64037501556	1022.21715008944	960.106743072823	1045.6817031322	735.893080430751	693.058848744649	813.879685016049	770.761962683272	708.111980454471	633.949828306807	815.368323256972	613.484251774341	638.596185104165	630.270053049437
Smp_157240	469.112098934404	462.659804442049	474.899804413715	476.949236298162	414.459479445046	568.077647034093	499.386631104355	497.95325423804	572.354341776623	498.865044213513	745.436362453628	646.781469337216	857.228802726625	828.466066841378	685.770998903781	719.091957351249	839.740745963023	707.169038991112	613.594050613953	704.48273847676
Smp_157250	1091.0483455629	1100.81125884488	1061.14886156572	1077.98282675519	1111.50496760262	995.630823486068	1039.26407013609	1094.32779747421	1195.93793019375	1180.28272686603	907.672156842539	935.464169450249	916.833839578666	999.517518452906	1011.1722519247	1022.73135731697	912.858014081175	982.179220820989	1029.25453651373	1100.28372742248
Smp_157290	711.889700650972	666.305195038245	731.859618425144	731.903807733968	722.164244487581	811.254745062722	739.632091473477	855.583086538159	874.430244380952	877.430423464914	998.863518394477	1047.8520908683	1010.0344426564	901.626627470405	914.037549530394	1011.44746069662	984.867444803598	984.193947427802	943.830577005503	1006.71121101412
Smp_157300	572.606933132304	569.644018856641	568.166699869715	517.664415006542	521.214193847558	534.192313702235	565.071719519883	562.268155959588	459.296694018278	465.214788280055	430.508055698681	447.348000938517	552.701250809834	563.645445972927	551.725109599642	471.872040487268	594.908681506785	477.490205814512	439.620864786228	528.093167316167
Smp_157310	849.237985287437	806.135440194159	711.873855113144	888.948068466289	623.782448861736	342.83984312233	287.934634150259	277.723439252136	285.2939080152	276.773355052691	639.39989553277	634.661203301936	736.935001079778	738.818619310034	658.573282233376	380.575058740818	473.046567976531	360.636062619399	350.029882862968	395.800988945722
Smp_157320	1725.55873092573	1824.36239317514	1972.88034979886	1784.68200005064	1941.4705413398	1849.74054893908	1870.67532624496	1830.05129444039	1853.96877066224	1876.84302468861	1729.45477547918	1810.3270087241	1798.98838498887	1578.61942089675	1801.84872941433	1984.93999639753	1743.73606087836	1902.9092801342	1966.83457989668	2044.61326083102
Smp_157340	1950.92598670246	1935.10043967445	1815.84935234743	1923.30748946251	1858.78796842021	2092.91764696771	2161.30934759038	2117.51941577155	2130.43004994632	2270.55101911007	2234.18835802247	2209.1939455215	2318.09406957301	1937.20921102213	2001.94621634659	2024.94653896058	1835.68656472392	1870.67365442521	1835.57337382306	2024.17788368437
Smp_157350	2234.32772894531	2072.11531076682	2322.15535625143	2266.47828143314	2140.32736228566	3061.63952927848	2893.7430732101	3023.77484912062	3441.19215364464	3094.98228947979	1880.0265585068	1867.62281179997	1905.19372337978	2185.54294498826	1994.17544015505	2063.92727273996	2271.06666124564	2525.4598016392	2478.33658134226	2346.84173336838
Smp_157360	6179.70556719981	6484.74492635813	6176.55256642286	6335.0879252205	6403.18963445655	4906.39694096288	4867.89490860281	5132.52405102105	4935.67293495026	4849.84313640961	6121.4852353411	6066.74407184107	5821.78650853025	5540.62442960956	5706.66376566532	5899.42631487451	5523.67725510769	5692.61002754811	5900.50373969003	5592.84006118954
Smp_157390	81.2482810525566	102.291924308688	98.977113545143	72.7056762649637	90.0088768491767	121.588549014315	109.775079269786	99.3957572060276	101.575230407888	104.315793393719	90.1309968827288	65.0086996437747	82.3633236500929	98.9213214138958	77.7077619154426	110.787348636141	96.3818534284736	102.751056947427	104.175560375883	97.874701070817
Smp_157400	267.925879185216	260.891329888214	244.587674818286	237.505209132215	271.073245394614	192.349098030842	205.153426832059	205.612791867371	197.850883577104	158.997459285588	184.503452442292	167.480039760233	189.652389983767	197.842642827792	240.894061937872	181.568154709231	187.224519878299	210.538930411884	183.348986261555	195.749402141634
Smp_157410	8774.81435367611	7939.35485918811	8961.23558789487	8797.38682806061	9500.12296697648	10099.8225877956	9858.16203671948	9557.58418310509	8673.64141396056	8907.2227455863	10682.1136776072	12243.6723803665	11445.2508035346	11850.980391471	11834.8921397219	11120.7930237445	10682.8760070204	11058.8343447926	11440.5600404795	11605.1431269683
Smp_157450	0.967241441101864	0.938458021180627	0	0.969409016866183	0	0	3.59918292687823	0	0.883262873112073	0	1.06036466920857	0	1.08372794276438	1.03043043139475	0	1.02580878366797	0	0	1.04175560375883	1.07554616561337
Smp_157470	81.2482810525566	77.8920157579921	93.2668954560001	75.6139033155622	64.8901205191739	118.598666661504	98.9775304891514	90.6255433349075	128.956379474363	96.7444858086914	48.7767747835944	39.666325206371	79.1121398217997	61.8258258836849	53.4240863168668	60.5227182364104	63.1467315565862	56.412344990744	43.753735357871	50.5506697838286
Smp_157510	3111.6157160247	3003.06566777801	3093.03479828572	3172.87571220302	3138.79792640327	3263.95490181869	3277.05605492263	3467.15788371614	3316.65208853583	3265.75733834209	3978.48823887057	4069.10386075356	3733.44276282329	3594.14134470488	3860.13307314961	4121.69969277792	3758.89228371047	3885.40026123749	3970.13060592491	3975.21862810703
Smp_157540	1847.43115250456	1726.76275897235	1809.18743124343	1700.34341558328	1475.72693438767	1352.42345092152	1190.42975306498	1202.49376855135	1138.52584344146	1173.55267567934	1799.43884364695	1705.65198387395	1717.70878928154	1892.90070247215	1823.21836394107	1475.11303091455	1566.48207756163	1496.94186886153	1360.53281850904	1436.92967725947
Smp_157560	1108.45869150274	1063.27293799765	1477.04307905829	1345.53971541026	1592.94779726101	1769.01372541318	1580.04130489954	1469.49805751657	1563.37528540837	1561.37187531244	1357.26677658697	1664.88381630074	1572.48924495112	1377.68548677478	1511.41596925536	1738.74588831721	1683.91284150896	1726.62070203813	1624.09698626002	1579.97731728605
Smp_157570	192.481046779271	193.322352363209	221.746802461715	203.575893541898	147.572693438767	174.409803913976	168.261801831557	134.476612690508	147.504899809716	147.219869708878	133.60594832028	148.748719523891	222.164228266698	218.451251455687	240.894061937872	272.865136455681	301.331771638446	180.3180313097	159.388607375101	173.162932663753
Smp_157590	3582.66229784131	3205.77260035302	3452.77853790172	3458.85137217854	3176.47606089827	3277.90768613181	3151.08465248189	3103.68124216861	2675.40324265647	2829.14526760547	2924.48575767725	3082.9549424285	3169.90423258581	3455.03323646659	3295.78045223871	3344.13663475759	3485.25644696526	3272.92337276656	2981.50453795778	3053.47556417637
Smp_157620	827.958673583196	686.951271504219	824.174810866287	803.640074982065	680.299650604243	571.067529386904	545.276213422052	445.33197101132	423.082916220683	322.201200562859	1164.28040679101	1254.9984558349	1253.87322977839	1241.66866983067	1220.01186207245	1134.54451473678	1288.4148912335	1066.79773830711	974.041489514509	1102.43481975371
Smp_157640	32.8862089974634	19.7076184447932	21.8891693417143	20.3575893541898	13.6059930120849	16.9426666659291	9.89775304891514	12.668086702729	10.5991544773449	10.9363331783738	12.7243760305029	3.30552710053092	13.0047353131726	11.3347347453422	11.6561642873164	6.15485270200784	11.0783739572958	8.05890642724914	8.33404483007067	2.15109233122675
Smp_157660	932.420749222197	954.411807540698	942.185984708573	960.684335714387	928.347369363021	905.934352901738	922.290625012547	950.106502704676	950.390851468591	979.222447663624	945.845284934048	920.038376314438	900.5779204372	1045.88688786567	976.203759062748	1043.24753299033	910.642339289716	995.274943765269	1024.04575849493	1022.84440349832
Smp_157670	6204.85384466846	5638.25579125321	5597.91713338972	5782.52478560678	5127.36613586182	3703.46760768191	3721.55514639209	3743.90685476037	3338.73366036364	3358.29554215909	6489.43177555647	5933.42114545299	5740.50691282292	6091.90471040575	5918.4174168849	5179.3085487396	5133.71849181088	4795.04932421324	4482.67436297426	4762.51842133602
Smp_157680	778.629360087001	800.504692067075	766.120926960001	749.353170037559	765.075453218002	750.460470555565	715.337606717049	727.927751302967	758.722808003271	821.066244776372	666.969376932193	613.726198331907	618.808655318461	639.897297896139	659.544629257319	640.104681008815	664.702437437749	714.220582114955	761.523346347707	757.184500591815
Smp_157690	627.73969527511	1267.85678661503	944.089390738287	1275.7422661959	957.652585081357	903.941097999864	541.677030495174	714.285196392336	969.822634677056	550.181684512036	297.962472047609	222.572158102415	366.30004465436	356.528929262583	353.570316715264	434.942924275221	214.920454771539	167.22230836542	291.691569052473	325.890488180852
Smp_157700	73.5103495237417	93.8458021180627	116.107767812572	90.155038568555	113.034403485013	137.534588229307	116.973445123543	101.344693621832	143.971848317268	126.188459750467	65.7426094909316	80.4344927795856	96.4517869060298	86.5561562371588	85.4785381069869	69.7549972894222	63.1467315565862	98.721603733802	91.6744931307773	76.3637777585495
Smp_157710	1569.83285890833	1642.3015370661	1491.31862428114	1596.6166507786	1533.29075097725	1508.89396071863	1604.33578965597	1726.75766440275	1632.26978951111	1732.98818057308	1667.95362466509	1743.11462434664	1633.17800974592	1715.66666827226	1656.14667582287	1595.1326586037	1596.39368724633	1602.71501571917	1619.92996384499	1587.50614044534
Smp_157715	748.644875412843	802.381608109436	796.57542343543	727.056762649637	712.74471086383	638.83819605062	702.740466472975	695.770300442193	645.665160244925	635.148580744017	754.979644476505	716.197538448365	715.260442224491	692.449249897271	755.707984627679	655.491812763835	659.163250459101	671.911323371897	622.969851047782	643.176607036798
Smp_157720	1280.62766801887	1322.2873518435	1477.04307905829	1371.71375886565	1370.01883483224	1799.90917639223	1711.4114817306	1785.22575687689	1840.71982756556	1811.22502561837	1594.7884624897	1598.77327429012	1509.63302427078	1466.30250387473	1464.79131210609	1621.80368697907	1575.34477672747	1664.16417722695	1575.13447288336	1503.6135395275
Smp_157730	14.508621616528	36.5998628260445	17.1306542674286	34.8987246071826	50.2375126600056	15.9460392149921	20.6953018295498	13.6425549106312	16.7819945891294	17.6663843650654	0	3.30552710053092	2.16745588552876	0	2.9140410718291	2.05161756733595	6.64702437437749	3.02208991021843	6.250533622553	2.15109233122675
Smp_157740	1459.56733462271	1605.70167424005	1452.298800672	1565.59556223888	1495.61261648225	1793.92941168661	1840.0822713665	1977.19599383363	2474.01930758692	2175.48904609805	1477.08798420754	1444.51534293201	1329.73418577189	1537.40220364096	1542.49907402154	1583.84876198335	1470.10022413315	1615.81073866345	1652.22438756151	1633.75462556671
Smp_157750	1375.41732924685	1237.82612993725	1260.05479167086	1254.41526782484	1177.44170296888	1341.46054896121	1458.5688811174	1453.90656619013	1514.79582738721	1545.38800374405	1830.189419054	1890.76150150368	1694.95050248349	1628.0800816037	1599.80854843417	1634.11339238308	1495.58048423494	1555.36894045908	1677.22652205172	1716.57168031894
Smp_157760	354.977608884384	386.644704726418	332.144352185143	372.253062476614	392.480567656294	362.77239214107	450.797661591499	392.710687784599	384.219349803752	411.374378786522	235.400956564303	222.572158102415	218.913044438405	255.546746985898	272.948513727992	200.032712815255	227.106666124564	288.105904774157	263.564167750985	279.642003059477
Smp_157770	2521.59843695256	2458.76001549324	2703.78826520915	2526.27989795327	2590.37174653154	2651.02901949243	2674.19291467053	2881.5024907669	2466.95320460202	2685.29042348994	2543.81484143137	2628.99588728892	2510.99764338507	2453.4548571509	2411.85466045055	2433.21843486043	2436.13443320935	2476.0989997723	2375.20277657014	2588.83962063139
Smp_157780	1194.5431797608	1112.07275509904	1166.78789621486	1124.51445956477	1124.06434576763	1101.27333328539	1119.34589025913	1135.2554622061	1051.08281900337	1134.01362495753	1133.52983138397	1145.91606151738	1112.98859721902	1148.92993100514	1144.24679420489	1089.40892825539	1071.27876167051	1106.08490713995	1090.7181171355	1147.60775870947
Smp_157790	62.8706936716212	44.1075269954895	59.9572899360001	54.2869049445062	40.8179790362546	69.7639215655904	55.7873353666126	71.1361791768629	74.1940813414141	49.6341275018503	69.9840681677659	92.5547588148657	75.8609559935066	99.9517518452906	85.4785381069869	116.942201338149	130.724812696091	106.780510161051	89.5909819232596	95.7236087395903
Smp_157800	888.894884372613	969.427135879588	880.325288742858	951.959654562591	948.233051457606	869.059137217069	868.302881109374	945.234161665165	1033.41756154113	1008.6664216054	1022.19154111707	1009.28760802877	898.410464551671	972.726327236642	1008.25821085287	1064.78951744736	857.466144294696	929.79632904387	995.918357193445	991.653564695531
Smp_157830	483.620720550932	350.983299921555	494.885567725715	436.234057589782	494.002207823389	657.774117618424	616.360076227897	704.540514313314	690.711566773641	620.005965573961	721.04797506183	634.661203301936	692.502155426439	636.806006601954	574.066091150332	676.007988437194	670.241624416397	537.93200401888	578.174360086152	576.492744768768
Smp_157840	1.93448288220373	0	0	0.969409016866183	0	0	0.899795731719558	0.974468207902232	0.883262873112073	2.52376919500934	2.12072933841715	1.10184236684364	1.08372794276438	2.0608608627895	2.9140410718291	3.07742635100392	1.10783739572958	1.00736330340614	0	2.15109233122675
Smp_157860	254.38449900979	221.476092998628	302.641558724572	266.5874796382	239.67479998211	307.957882339535	282.535859759941	242.642583767656	334.756628909476	193.488971617383	534.423793281121	507.949331114917	596.050368520409	597.649650208954	508.985840546149	489.310789809623	578.291120570842	454.320849836171	388.574840202045	521.639890322486
Smp_157870	18.3775873809354	16.8922443812513	30.4544964754286	26.1740434553869	12.5593781650014	15.9460392149921	15.2965274392325	25.336173405458	24.731360447138	12.6188459750467	28.6298460686315	41.8700099400583	44.4328456533396	42.2476476871847	47.5960041732086	21.5419844570274	36.5586340590762	28.206172495372	26.0438900939708	27.9642003059477
Smp_157910	2365.87256493516	2301.0990679349	2128.00794122057	2310.10168719211	2111.02214656732	2466.65294106909	2590.51191162061	2528.74499950629	2490.80130217605	2460.67496513411	2279.78403879843	2342.51687190958	2358.19200345529	2184.51251455687	2098.10957171695	1984.93999639753	2285.46854739013	2084.23467474731	2059.55082863121	2223.15392432284
Smp_157920	843.434536640826	823.02768457541	888.890615876572	806.548302032664	805.893432254257	1011.57686270106	942.985926842097	939.387352417751	1040.48366452602	932.112089356783	603.347496779679	640.170415136154	675.162508342209	734.696897584456	719.768144741787	792.950189775343	807.613461486865	837.118905130505	710.477321763524	695.878369151853
Smp_157930	1263.21732207904	1064.21139601883	1202.00090776457	1189.46486369481	1033.00885407137	710.595372518085	638.854969520886	771.778820658567	762.255859495719	694.036528627568	1283.04124974237	1250.59108636753	1257.12441360668	1110.80400504354	1048.08343883453	837.059967473066	858.573981690426	812.942185848757	746.938767895083	793.75307022267
Smp_157940	1268.05352928454	1272.54907672093	1184.87025349714	1265.07876701037	1287.33626191264	1112.2362352457	1189.52995733326	1197.62142751184	1064.33176210005	1178.60021406936	1100.6585266385	1128.28658364789	1019.78799414128	1217.96876990859	1234.58206743159	1255.5899512096	1117.80793229115	1274.31457880877	1275.10885900081	1236.87809045538
Smp_157950	834.729363670909	909.365822524028	935.524063604573	841.447026639847	849.851255831762	447.485725470715	413.906036590997	437.536225348102	453.997116779606	461.849762686709	626.675519502267	631.355676201405	627.478478860576	613.106106679875	609.034584012281	630.872401955804	598.232193693974	552.035090266566	534.420624728281	611.98576823401
Smp_157980	15669.3113458502	15417.9268299765	17269.6029075977	16812.4605795102	18385.883018715	21739.4345872889	24132.5215247186	25536.9138562859	28032.1138039579	22151.122224597	12755.1266059099	13526.2168953725	14740.8674774811	16739.3423580077	14992.7413145607	15422.0092536643	16435.8756030441	13829.0834291595	14627.2904323778	15588.9661244002
Smp_158030	1497.28975082569	1500.59437586782	1560.79294436572	1461.8687974342	1454.794637446	1916.51458815186	1902.16817685515	1808.61299386654	1969.67620703992	1924.79463939379	1231.08338095115	1150.32343098476	1237.61731063692	1198.39059171209	1191.8427983781	1418.69354781281	1734.87336171252	1588.61192947149	1448.04028922478	1375.62354581951
Smp_158050	2971.36570706493	2668.9746122377	2847.49542045257	2909.19645961541	2744.22412905281	3291.86047044493	3322.94563724033	3473.00469296355	3465.04025121866	3336.42287580235	4083.46434112222	4195.81573294058	3966.44427051763	3939.33553922212	3971.83798090306	3809.85382254285	3764.43147068912	3889.42971445112	3876.37260158662	4026.84484405647
Smp_158110	8375.34363850104	8298.78428130029	8389.26207596572	8610.29088780543	9408.02086043314	7637.15615653027	8089.16362815883	7680.75841468539	7314.29985224108	7784.14545380714	9357.71820576567	8875.34026492551	8384.80309316801	7587.05926635953	7658.09993676687	6514.9115850753	5926.93006715326	6373.58762065067	6952.67689948645	7746.08348474752
Smp_158130	1577.57079043714	1544.70190286331	1691.17625740114	1602.4331048798	1666.21083655685	1427.17050974179	1440.57296648301	1597.15339275176	1460.91679212737	1529.40413217566	1582.06408645919	1522.74615097791	1558.40078169518	1635.29309462347	1616.32144784121	1817.73316465965	1753.70659743993	1769.93732408459	1667.85072161789	1881.13024365779
Smp_158140	1111.36041582604	1087.67284654835	983.10921434743	1076.04400872146	1019.40286105928	1220.86862739783	1240.81831404127	1258.03845640178	1259.53285705782	1151.6800093226	1276.67906172712	1373.99743145402	1282.05015629026	1256.0946958702	1387.08355019065	1506.91310320825	1303.92461477372	1405.27180825157	1346.98999566017	1387.45455364125
Smp_158150	295.008639536069	454.213682251424	423.507841611429	385.824788712741	387.247493420877	363.769019592007	277.137085369624	369.323450794946	476.078688607407	390.342968828111	112.398654936109	111.286079051208	137.633448731076	200.933934121976	144.730706567512	189.774624978575	69.7937559309636	50.3681651703072	84.3822039044655	109.705708892564
Smp_158160	475.882789022117	465.475178505591	678.564249593144	491.490371551155	676.113191215909	559.10799997566	435.501134152266	374.195791834457	347.122309133045	352.486430902971	684.995576308739	721.706750282583	681.664875998795	647.110310915902	755.707984627679	816.543791799707	630.359478170132	658.815600427618	651.097252349271	636.723330043117
Smp_158170	528.113826841618	438.259895891353	491.078755666286	475.979827281296	684.486109992577	440.509333314156	459.795618908694	464.821335169365	424.849441966907	460.167249890036	717.866881054205	669.920159040932	574.375809665121	667.718919543797	724.624879861502	566.246448584721	609.31056765127	657.808237124211	579.216115689911	591.550391087356
Smp_158180	14.508621616528	15.01532833889	14.2755452228572	13.5717262361266	18.8390672475021	13.9527843131181	17.9959146343912	17.5404277422402	21.1983089546898	23.5551791534205	22.2676580533801	35.2589557389964	27.0931985691095	20.608608627895	22.3409815506897	33.8516898610431	40.9899836419945	24.1767192817474	23.9603788864532	35.4930234652413
Smp_158190	379.158644911931	378.198582535793	360.695442630858	343.170791970629	311.891224430868	447.485725470715	433.701542688827	478.463890079996	424.849441966907	486.246198238466	592.743850087593	601.605932296627	638.31575828822	543.036837345032	513.842575665864	510.852774266651	577.183283175112	531.887824198443	494.833911785446	486.146866857245
Smp_158230	485.555203433136	476.736674759759	441.590198893715	447.866965792176	405.039945821295	523.229411741928	464.294597567292	489.18304036692	547.622981329485	402.120558404821	537.604887288747	560.837764723412	585.213089092765	661.536336955428	644.00307687423	644.207916143487	645.869201710346	720.264761935392	549.005203180905	589.399298756129
Smp_158240	2779.85190172676	2670.85152828006	2432.55290597486	2491.38117334609	2563.15976050737	2855.33764693452	2509.53029576585	2914.63440983557	2581.77737810659	2923.36598421915	6106.64012997218	6035.89248556945	5624.54802294713	3712.64084431528	3744.54277730039	5284.9668534574	4713.84811882937	4419.30281204275	4560.80603325617	5394.93956671668
Smp_158290	261.155189097503	216.783802892725	209.374663268572	180.31007713711	177.924524004187	212.281647049582	193.456082319705	201.714919035762	239.364238613372	201.060279202411	292.660648701566	283.173488278815	366.30004465436	426.598198597426	334.143376236403	272.865136455681	354.507966633466	237.73773960385	184.390741865313	241.997887263009
Smp_158310	4420.29338583552	4060.70785764857	4105.64680609372	4404.99457263993	4142.5015647563	5980.76133307297	6151.90341776662	6900.2093801557	6744.59529908379	6815.01808292355	6703.62543873661	7517.87046897415	6699.6061421694	6256.77357942891	6739.20565211676	7176.55825054114	6882.99373966789	7336.62693870694	7296.45624872687	7200.78157878154
Smp_158320	3719.04334103667	3435.69481554228	3391.86954495086	3509.26064105558	3641.17305300332	3374.5805488727	3756.64717992916	3589.94087791182	3011.04313443906	3047.87193117295	4975.23102792663	5157.72411919507	5035.00002208331	4641.05866300195	4653.72359171107	5238.80545819234	4498.92766405783	4839.37330956311	4899.37660447779	4823.82455277598
Smp_158330	149.922423370789	151.091741410081	123.721391931429	131.839626293801	139.199774662099	183.379450972409	131.370176831056	161.76172251177	204.916986562001	150.584895302224	267.211896640561	237.997951238226	299.108912202969	288.52052079053	262.263696464619	291.329694561704	298.008259451257	253.855552458348	254.188367317155	234.469064103715
Smp_158360	220.531048571225	344.41409377329	397.811860210286	339.293155903164	397.713641891711	216.26815685333	192.556286587985	205.612791867371	234.064661374699	200.219022804074	172.839441080998	198.331626031855	185.317478212709	150.442842983633	190.384016692834	197.981095247919	155.097235402141	161.178128544983	215.643409978078	212.958140791448
Smp_158380	1755.54321559988	1847.82384370465	1729.24437799543	1629.57655735205	1764.5926321827	1708.21945090603	1568.34396038719	1661.46829447331	1672.01661880115	1759.90838531985	1433.61303276999	1303.47951997602	1349.24128874165	1529.15876018981	1483.24690556101	1569.487439012	1426.8945656997	1461.68415324231	1491.79402458265	1440.15631575631
Smp_158400	841.500053758622	797.689318003533	1031.64606810514	873.437524196431	836.245262819677	949.785960742966	866.503289645935	753.263924708425	994.553995124194	856.399013506503	690.297399654782	717.299380815209	780.284118790354	747.062062761192	724.624879861502	626.769166821132	797.642924925299	673.92604997871	635.470918292888	658.234253355385
Smp_158430	261.155189097503	241.183711443421	271.235359234286	193.881803373237	208.276354569607	357.789254886385	361.717884151262	376.144728250261	400.118081519769	443.342121923307	250.246061933224	230.28505467032	238.420147408164	212.268668867318	221.467121459011	259.529622267997	330.135543927415	255.87027906516	266.689434562261	229.091333275649
Smp_158440	455.570718758978	455.152140272604	505.354300889143	447.866965792176	444.811310010466	416.590274491668	490.388673787159	458.000057714049	448.697539540933	467.738557475064	565.17436868817	601.605932296627	570.040897894064	563.645445972927	593.493031629193	564.194831017385	549.487348281873	559.086633390409	569.840315256082	550.679636794047
Smp_158450	4595.36408667496	4283.12240866838	4008.57309857829	4418.56629887606	4112.14973419088	4914.36996057037	5313.29379580399	5473.58792378684	4903.87547151823	5049.22090281535	6146.9339874021	6271.68675207399	5884.64272921058	6322.72112703817	6342.896066348	6378.47901684746	6028.85110756038	6795.67284477784	6504.72198987015	6667.3106806373
