analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_245560	2697.67731252639	2.55005823229457	0.195380662163295	13.0517432178794	6.21097865687144e-39	1.14074974664539e-36	Smp_245560	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_344440	1513.72880238618	-3.36226825455264	0.258418525785647	-13.0109412408829	1.06028012517895e-38	1.90993152549062e-36	Smp_344440	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_200190	9806.44273374118	-3.09704464382788	0.238074575222017	-13.0087164534042	1.09160194461419e-38	1.92925196513228e-36	Smp_200190	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_180680	1441.31632861716	2.82587241129297	0.219958617132482	12.8472912229255	8.90750146367818e-38	1.54512159648655e-35	Smp_180680	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_315830	310.427871790913	-3.33519775443651	0.259976628647102	-12.8288368527302	1.13048598185352e-37	1.92532039854945e-35	Smp_315830	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_030000	8586.53388197205	-2.22203055609044	0.173315558047405	-12.8207218158838	1.25526469349098e-37	2.09965435427322e-35	Smp_030000	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_158110	5089.28718469082	-1.8822738509643	0.148244029890392	-12.6971308885491	6.13374312046139e-37	1.00797845279582e-34	Smp_158110	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_088460	4087.90711187591	1.59701917275361	0.125862266473259	12.6886255706583	6.83751365987195e-37	1.10425845606932e-34	Smp_088460	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_129520	6573.85614435676	2.05200163561798	0.161918629662694	12.6730422551912	8.34153838893672e-37	1.32432525574865e-34	Smp_129520	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_306450	267.853091872666	-3.99534402022588	0.31548099027531	-12.6642940252574	9.32555305142134e-37	1.45587425721106e-34	Smp_306450	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_045500	1181.23880103511	2.19147102517415	0.173408171594735	12.6376456485324	1.30915499024908e-36	2.01030406453494e-34	Smp_045500	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_116360	5550.13903876442	2.27070856699537	0.179788089611483	12.6299165417593	1.44431342649731e-36	2.18207804290327e-34	Smp_116360	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_140180	557.811044505454	2.48017414522274	0.197692872651388	12.5455921195312	4.20261153600585e-36	6.24854956472488e-34	Smp_140180	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_244700	1223.16558160573	3.34425465389365	0.266857485034443	12.5319874518866	4.989640273801e-36	7.30280631948343e-34	Smp_244700	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_056370	1012.51753845171	2.40763398176377	0.192971659500555	12.4766195616245	1.00148974331298e-35	1.44322375778657e-33	Smp_056370	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_244110	250.292971480379	7.31527123970027	0.587007335800018	12.4619758452089	1.20351354630186e-35	1.70807748306205e-33	Smp_244110	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_148020	875.204192738027	-2.03847754359203	0.164183743965964	-12.4158305466259	2.14449785206288e-35	2.99813602690642e-33	Smp_148020	protein_coding
smansoni_prjeb14695_primary	condition	condition__ovary_mixed_sex_vs_ovary_single_sex	ovary_mixed_sex	ovary_single_sex	Smp_086470	1227.65954856611	-3.87751214455595	0.315428447775432	-12.2928422338005	9.89642114660505e-35	1.36323201294485e-32	Smp_086470	protein_coding
