gene_id	Intercept	condition_ovary_single_sex_vs_ovary_mixed_sex	condition_testis_mixed_sex_vs_ovary_mixed_sex	condition_testis_single_sex_vs_ovary_mixed_sex	condition_whole_female_mixed_sex_vs_ovary_mixed_sex	condition_whole_female_single_sex_vs_ovary_mixed_sex	condition_whole_male_mixed_sex_vs_ovary_mixed_sex	condition_whole_male_single_sex_vs_ovary_mixed_sex
Smp_210920	10.5739224104619	-0.401442056167225	-0.626856926056218	-0.711512009340859	-0.971571540142949	-0.799641093479504	-1.02069287348162	-1.17841073755917
Smp_210930	11.7864475188308	-0.892579702957031	-0.377814870957825	-0.483155709855177	-0.749726307434227	-0.488767393384685	-0.82463147272084	-0.48776971477393
Smp_210940	12.0692251185936	-0.278220246372053	-0.867291566823119	-0.552575900123746	-1.48108365787151	-2.49804326220113	-1.17673279301627	-1.10176158733182
Smp_210950	10.371775190126	-0.903665258615548	-0.640091032363285	-0.477030846447861	-0.598714146373076	-1.53278338912662	-0.468930178579941	-0.242575289879263
Smp_210960	8.76127488308184	0.594238836803548	2.75410727312415	2.70704857482113	1.12329574754425	1.16536984788048	1.35244980047106	1.98669767538003
Smp_210970	9.26591378032241	0.420448353131664	2.41117494816233	2.11047284587293	0.554234065345307	0.525810852050861	0.85919172042496	1.28521124426719
Smp_210980	10.0903672089812	-0.28638725581771	-0.209250636157719	-0.271532196315427	-1.23444520162173	-1.07784579461927	-1.28464400259577	-1.4978372415359
Smp_211020	1.84850696642685	1.6308269506505	2.26851060106052	0.214319452167357	7.89484448024327	9.49864159996351	8.91122386112958	9.99082693063057
Smp_211030	10.4033284669874	1.04668041522294	0.348248920221645	0.491315289811388	0.735072531140992	0.512644984703406	0.679701469943107	0.659272935297875
Smp_211040	10.9203883384271	-0.679670158827217	-1.1187836204934	-0.912279942266497	-0.0139224891599812	0.164381301848688	-0.436784159852154	-0.210196265960218
Smp_211050	11.3118260418349	-0.22893924323321	-0.887968089670812	-0.699752243489432	-0.579396782218007	-0.731326681234221	-0.854077577153315	-1.02369347830278
Smp_211060	10.1897190533491	-0.84519023509351	-1.47046954148972	-1.28980678579451	-0.573524806751452	-0.747175439181068	-0.5502448617014	-0.486334932695438
Smp_211070	10.8491246508723	0.147136643248759	0.0652747469061076	-0.0961495978062582	-0.548601047864915	-0.394972393980538	-0.307992231974449	-0.175555227029898
Smp_211080	9.26991991312186	-0.0507552810655242	-0.754470968798101	-0.694693678466457	-0.519411642670872	-0.163635696449444	-0.612230111528951	0.152412704996095
Smp_211100	12.0956396412168	0.480584386247895	0.0843620538169317	0.0524579969662263	-1.16303818985866	-1.36190849875377	-1.30711274170706	-1.55418618783055
Smp_211120	10.8540307789562	-1.01174196754252	-0.247999620080931	-0.213386851466229	-0.0718266387246144	-0.409150675341636	-0.165514298418454	-0.245931330434938
Smp_211130	10.7424630386757	0.288006007537717	0.654481095714707	0.528209250071776	-1.72685271355118	-1.89897120006101	-2.11113617661375	-2.13367725550319
Smp_211140	11.1425932206846	-1.07785406375367	-0.578000815113069	-0.839134770417721	-0.836721891489627	-1.09458534401925	-1.06622372804677	-1.11160854622632
Smp_211150	10.6338986618924	0.164583329996331	-0.621207656314614	-0.500674961935108	-0.382201160727602	-0.00245782737015643	-0.117478041987608	-0.0907509401092322
Smp_211160	10.3320236704566	-0.638170731797001	-1.82189758797516	-1.16101691577305	-1.04587764055989	-2.14025862892518	-1.38461964181808	-2.10925909663935
Smp_211170	10.2599993008013	-0.641872253259438	0.162960690145061	-0.437428716851641	-0.60224981118312	-1.30034474338753	-0.572009704826692	-1.28025155250589
Smp_211190	8.86717038175189	-0.553595237258767	0.0344516647047915	-0.230458980807933	-0.31277769401418	-0.594436205167841	-0.492998197451132	-0.931804898921912
Smp_211200	9.54532287933293	0.300688719146574	-0.168687069921158	-0.232191008582957	-0.335553543298921	-0.944958614414752	-0.588583064973778	-0.935388239609815
Smp_211250	14.92772437303	-1.64832309507208	-1.75773267654552	-1.49407309955604	-0.446909041323237	-0.989905195555785	-1.52291686009017	-1.34813072775285
Smp_211260	10.8330218034541	-0.417797056416752	-0.651346053393565	-0.698847142745519	-1.23617884237783	-1.21356564178163	-1.39892093010259	-1.3223291626937
Smp_211270	11.2680502645044	0.200108853117155	0.531474007744247	0.385007761255297	-0.570286428352202	-1.06580016110609	-0.930124781945519	-0.915494858211747
