analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_300570	349.966436748984	-0.738336626216089	0.311128503970345	-2.37309220079194	0.0176398599651571	0.062018647059293	Smp_300570	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_041830	3146.08836392759	-0.439209276925722	0.185137461131305	-2.37234147126076	0.0176757464804406	0.0620823655359386	Smp_041830	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_045650	2337.14910705861	-1.02191860238334	0.430767355145426	-2.37232137063484	0.0176767082132779	0.0620823655359386	Smp_045650	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_150470	1056.8211136338	0.431638867188267	0.182035930429562	2.37117401037092	0.0177316807928404	0.0622511368607017	Smp_150470	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_247950	47.1267130370412	-1.80090201951665	0.759842710448853	-2.37009843583657	0.0177833499519156	0.0624081836456071	Smp_247950	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_147680	4222.22810230559	-1.48256125163679	0.625823347602559	-2.36897721588093	0.0178373522580903	0.062573292638712	Smp_147680	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_133470	2063.25088846155	0.425241718038084	0.179521968130081	2.36874474175748	0.017848567081378	0.0625882332806857	Smp_133470	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_345880	290.411889496602	-0.671587958724718	0.28356299779844	-2.36839067134595	0.017865659721646	0.0626237655533195	Smp_345880	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_333040	1671.69588045904	0.404401211986542	0.170784802390087	2.36789928803416	0.0178894048614633	0.0626337995888897	Smp_333040	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_337890	69.9184991693611	1.74638744297754	0.737479680445467	2.36804821784738	0.0178822052004241	0.0626337995888897	Smp_337890	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_350480	883.185015123315	-0.34714307883599	0.146599439875321	-2.36797002179016	0.0178859850880467	0.0626337995888897	Smp_350480	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_066620	2331.69201079868	-0.384317284882214	0.162404640782398	-2.36641812100154	0.0179611467282662	0.0628360801947664	Smp_066620	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_143580	142.360104785869	-0.889390213658453	0.375824837422591	-2.36650195808743	0.0179570792730441	0.0628360801947664	Smp_143580	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_061580	2176.92196855994	-0.445468864659782	0.188294734877587	-2.36580627147852	0.0179908557758344	0.0629155539335243	Smp_061580	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_173940	1713.88731063193	-0.439769959178006	0.185919907567512	-2.36537315950587	0.0180119120299616	0.0629647181218314	Smp_173940	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_153340	2253.75533185813	0.607294830851309	0.256774053928528	2.36509422022969	0.0180254844197756	0.0629876927414138	Smp_153340	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_122500	294.742252452521	-0.71836485455719	0.304049118257866	-2.36266054206393	0.0181442807698775	0.0633781981239742	Smp_122500	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_140200	632.550023530429	-0.63186802347206	0.267752897556469	-2.35989238300885	0.0182802372205994	0.0638283176216349	Smp_140200	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_053700	2185.52688406329	-0.580548453505888	0.246027058636593	-2.35969350982412	0.0182900390068429	0.063837769970354	Smp_053700	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_331630	2258.06351877604	1.05594451696632	0.447536345033159	2.35946092129809	0.0183015083452505	0.0638530329936271	Smp_331630	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_152260	2194.64042616301	-0.693680389758809	0.29406138007354	-2.35896461339238	0.0183260031921595	0.063873945794874	Smp_152260	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_343230	53.8629357967061	2.78040983653201	1.17866460889234	2.35894911542727	0.0183267685426713	0.063873945794874	Smp_343230	protein_coding
