dataset	sample_id	run_accession	biosample	secondary_biosample	experiment_accession	technical_unit	library_name	library_layout	fastq_1_url	fastq_2_url	fastq_1_md5	fastq_2_md5	fastq_1_bytes	fastq_2_bytes	read_count	base_count	ena_first_public	ena_query_url
PRJEB32839	x_1d_sporocysts_r4	ERR11178315	SAMEA7225690	ERS4985675	ERX10611201	lane_1	NT1631292A	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/015/ERR11178315/ERR11178315_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/015/ERR11178315/ERR11178315_2.fastq.gz	e01c3f2d4f36f7339287c8ba581a72c9	afa459832d72858f24b262ce38f4085d	739051495	831269440	61573656	6218939256	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r4	ERR11178405	SAMEA7225690	ERS4985675	ERX10611291	lane_2	NT1631292A	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/005/ERR11178405/ERR11178405_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/005/ERR11178405/ERR11178405_2.fastq.gz	ec7a7c88eece1481be400cb545427d3e	09e7903ef8b2eead383662ecb7ec561b	737330893	841411093	59220646	5981285246	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r5	ERR11178264	SAMEA7225693	ERS4985678	ERX10611150	lane_1	NT1631293B	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/064/ERR11178264/ERR11178264_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/064/ERR11178264/ERR11178264_2.fastq.gz	40a10ad2b5a193df6af9524f52e5e024	3f52c09bde59d82a3cdfb68c7ddcaa92	818828768	877283556	66189228	6685112028	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r5	ERR11178354	SAMEA7225693	ERS4985678	ERX10611240	lane_2	NT1631293B	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/054/ERR11178354/ERR11178354_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/054/ERR11178354/ERR11178354_2.fastq.gz	053a62612fc61c9fb9dfe0fdf563c37a	8e13119cbbc750c7aaf4d40f07fb82b5	766775568	868463671	61600068	6221606868	2023-03-30	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r1	ERR11178332	SAMEA7225692	ERS4985677	ERX10611218	lane_1	NT1631294C	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/032/ERR11178332/ERR11178332_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/032/ERR11178332/ERR11178332_2.fastq.gz	e9ab79b7e5837a65c103346c95abd3f7	5c1e0eb15ea02a6098cc69476390e848	713017012	776328941	56214996	5677714596	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r1	ERR11178422	SAMEA7225692	ERS4985677	ERX10611308	lane_2	NT1631294C	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/022/ERR11178422/ERR11178422_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/022/ERR11178422/ERR11178422_2.fastq.gz	169451911767929f7f05a5e5e0c79d0b	74f30785f9450c345e23d1f837127e84	695781318	800771317	54875312	5542406512	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r2	ERR11178270	SAMEA7225697	ERS4985682	ERX10611156	lane_1	NT1631295D	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/070/ERR11178270/ERR11178270_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/070/ERR11178270/ERR11178270_2.fastq.gz	e90a0bcce822a9e4d7384c56284c85f9	bc08646a8d1d5a078dc06c0835b41616	746825303	839065792	60599152	6120514352	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r2	ERR11178360	SAMEA7225697	ERS4985682	ERX10611246	lane_2	NT1631295D	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/060/ERR11178360/ERR11178360_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/060/ERR11178360/ERR11178360_2.fastq.gz	9b3433e43b8ee3bc4cf1906ac1ebbf53	03065e78d4d9b55af59cc5d88b1fb909	715944599	845612021	57874174	5845291574	2023-03-30	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r3	ERR11178280	SAMEA7225696	ERS4985681	ERX10611166	lane_1	NT1631296E	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/080/ERR11178280/ERR11178280_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/080/ERR11178280/ERR11178280_2.fastq.gz	9b45ddb7f50056bd127ac6baeaac2dcd	9d4552632a1e9ec264421cba41484609	874461327	985686538	71661428	7237804228	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r3	ERR11178370	SAMEA7225696	ERS4985681	ERX10611256	lane_2	NT1631296E	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/070/ERR11178370/ERR11178370_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/070/ERR11178370/ERR11178370_2.fastq.gz	f5a2deb35ba02b731489b6a8be48c963	2ad27974a3252dfaaed9a102e0ac9888	871945918	1019476508	70145496	7084695096	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r4	ERR11178290	SAMEA7225699	ERS4985684	ERX10611176	lane_1	NT1631297F	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/090/ERR11178290/ERR11178290_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/090/ERR11178290/ERR11178290_2.fastq.gz	56a4581a7562e7341543f2124ff63d72	59036784ad180f6dbe73191c175af63f	939932362	1003219910	76238696	7700108296	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r4	ERR11178380	SAMEA7225699	ERS4985684	ERX10611266	lane_2	NT1631297F	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/080/ERR11178380/ERR11178380_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/080/ERR11178380/ERR11178380_2.fastq.gz	8b6866133c58264eaa00a267710609c9	74f2d5e749536a69ef8e2935b1e41dc6	915079516	1024530196	73849252	7458774452	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r5	ERR11178299	SAMEA7225701	ERS4985686	ERX10611185	lane_1	NT1631298G	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/099/ERR11178299/ERR11178299_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/099/ERR11178299/ERR11178299_2.fastq.gz	93b99b500af0d5fc0c8e694bde2e60b6	73787958c4dd8c77699191c97c84fee5	919123865	1024159576	75756236	7651379836	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_5d_sporocysts_r5	ERR11178389	SAMEA7225701	ERS4985686	ERX10611275	lane_2	NT1631298G	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/089/ERR11178389/ERR11178389_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/089/ERR11178389/ERR11178389_2.fastq.gz	bc9e950b20a18723b2bce95673c616c2	f8eaa4669f13d2ac0cc4f86aa5e6139a	930790616	1056200371	74480912	7522572112	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r1	ERR11178308	SAMEA7225703	ERS4985688	ERX10611194	lane_1	NT1631299H	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/008/ERR11178308/ERR11178308_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/008/ERR11178308/ERR11178308_2.fastq.gz	0498d7cec2b7197c3f16256b87840dd5	beb2a9dd058380292ae5d69e9d470453	808558320	856986072	41191348	4160326148	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r1	ERR11178398	SAMEA7225703	ERS4985688	ERX10611284	lane_2	NT1631299H	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/098/ERR11178398/ERR11178398_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/098/ERR11178398/ERR11178398_2.fastq.gz	81232e3c77fe5d3ea91c404fc3fb6673	03fcc252352241125eff6d6d115fb9ea	795425466	861400702	39790558	4018846358	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r2	ERR11178317	SAMEA7225705	ERS4985690	ERX10611203	lane_1	NT1631300G	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/017/ERR11178317/ERR11178317_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/017/ERR11178317/ERR11178317_2.fastq.gz	ed1f64a6be6982b4ac79cf38ded0c5fd	2b42de0f74866fa50b7fa7b06db8b7bc	933665584	992373321	48320478	4880368278	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r2	ERR11178407	SAMEA7225705	ERS4985690	ERX10611293	lane_2	NT1631300G	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/007/ERR11178407/ERR11178407_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/007/ERR11178407/ERR11178407_2.fastq.gz	b4bc3dcc5094e33667f59e641b717097	0e6296b7ea23495fcee236e24c59ceb7	921286230	1006830975	47183122	4765495322	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r3	ERR11178325	SAMEA7225707	ERS4985692	ERX10611211	lane_1	NT1631301H	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/025/ERR11178325/ERR11178325_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/025/ERR11178325/ERR11178325_2.fastq.gz	4c203961c4ff3db8d93aa8b970e84c5f	adaaf31d7868979a3e9981cb236bf0ff	1257881008	1375044964	67114524	6778566924	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r3	ERR11178415	SAMEA7225707	ERS4985692	ERX10611301	lane_2	NT1631301H	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/015/ERR11178415/ERR11178415_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/015/ERR11178415/ERR11178415_2.fastq.gz	a20140994807ed1cbd9c2ba98897beb5	33ffade6ae5262896b9469b7343befef	1224775137	1370028615	64241538	6488395338	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r4	ERR11178334	SAMEA7225709	ERS4985694	ERX10611220	lane_1	NT1631302I	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/034/ERR11178334/ERR11178334_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/034/ERR11178334/ERR11178334_2.fastq.gz	89029b91dc441a873c3a2afd39a34503	3831520b5bea856c5a9f44b2f7961d8f	1154568062	1246231060	62167658	6278933458	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r4	ERR11178424	SAMEA7225709	ERS4985694	ERX10611310	lane_2	NT1631302I	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/024/ERR11178424/ERR11178424_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/024/ERR11178424/ERR11178424_2.fastq.gz	d91b8702d09b4cf5cbd2ea0b4bbbd666	9deac6186ddb02e79787ceb67dd1dfc5	1117180208	1241202070	59277236	5987000836	2023-03-30	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r5	ERR11178272	SAMEA7225711	ERS4985696	ERX10611158	lane_1	NT1631303J	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/072/ERR11178272/ERR11178272_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/072/ERR11178272/ERR11178272_2.fastq.gz	18be502b6b9667269749a2c739a356b3	83377284d357ef0183808edb85146b26	929299095	1004234257	50855840	5136439840	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	f_32d_sporocysts_r5	ERR11178362	SAMEA7225711	ERS4985696	ERX10611248	lane_2	NT1631303J	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/062/ERR11178362/ERR11178362_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/062/ERR11178362/ERR11178362_2.fastq.gz	4308b4f8f08c41a48c90b1413b30080c	8371fe874aa311641a08ff6ae99c819d	931956292	1027947582	50030326	5053062926	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	m_32d_sporocysts_r1	ERR11178282	SAMEA7225713	ERS4985698	ERX10611168	lane_1	NT1631304K	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/082/ERR11178282/ERR11178282_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/082/ERR11178282/ERR11178282_2.fastq.gz	28235cda76283cc74f2fc8425280fc38	bb1012d10dd9658b32ce9e0454b3b23b	821946737	868907344	42810810	4323891810	2023-03-30	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	m_32d_sporocysts_r1	ERR11178372	SAMEA7225713	ERS4985698	ERX10611258	lane_2	NT1631304K	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/072/ERR11178372/ERR11178372_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/072/ERR11178372/ERR11178372_2.fastq.gz	8527dad7eb1d5c1611af1abbdfacb63b	7a3d13641efb63e4aea4721f3792d817	801195003	861758466	40971800	4138151800	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
