gene_id	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_000190	1886.5493574163518	2408.7882112662164	2891.798874775379	2883.794325387883	2857.7621700153277	1693.564522524734	1834.825863011926	1905.487197208872	1901.3593403489583	2207.0568157345842	3508.517520787512	3158.2196895882325	3193.3181980775653	1730.041714604533	2209.5612097303597	2357.9297613063277	1977.6026030786168	2037.4776911868641	2014.6802486515267	2392.1861894685044
Smp_000200	1574.9742191046737	1585.0905756672596	1729.4006939346964	1643.9620281399866	1409.195371688746	1891.1190753237395	2133.724235974219	1861.2396689056902	2003.9682361944976	2204.7557567596455	1142.822973048671	1154.909766373927	1223.3180532682957	1200.4157323514478	1252.578479978964	1155.6275981349572	1231.3986988088973	1287.178024401106	1176.181775190482	1276.0977744462484
Smp_000230	1285.1081773083952	1198.6457746045296	1370.8049704782018	1356.941378823104	1263.286927661264	1698.2303794574952	1631.4139887244687	1519.8279284359812	1830.1883222168985	1823.2253231269387	1296.2824314927589	1369.4910344791883	1423.3563452903722	1249.3439219335587	1433.2463949264309	1519.7621297221574	1440.6680577774325	1444.2818683726223	1392.5466512595574	1443.2385493705367
Smp_000240	6164.8126880455575	6588.684874050072	5417.410190877905	6063.458444790711	5413.209115148444	6429.181886113464	7658.847196578176	7305.383743258612	8319.099169350819	8467.746979777265	8382.646522178235	7795.3223055091585	7329.2632249225035	7731.00667265354	8608.482866549075	7908.999641653476	6344.2231308215405	7332.400578066927	7701.542905356162	7469.156617416707
Smp_000250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_000260	50649.894833613	47462.973585225154	51404.606259946726	49240.16831543104	47230.94181627508	54222.03018966625	61135.031668339405	57322.505937219044	58947.378181830216	64543.02369250555	37276.714680360965	34729.240360843876	37026.12330443293	35474.79174589151	36234.611704377494	50010.311234241424	48733.72453312169	51066.33820137752	47559.9437646971	46108.51844694124
Smp_000270	2272.878599275168	3417.2877666055015	3455.5803700372558	2938.4027464269884	3303.924449406575	1633.9339065835206	1693.8033977761643	1718.3462583137375	2388.9725200985426	2763.8450143494556	19.99865649517348	2.0002230264233414	1.9998255338423943	4.998676461294146	3.000100519197506	1.0002264121245075	1.9987693167329013	0.9998213400918134	4.001075741472945	9.002289252203045
Smp_000280	10956.48568896524	16691.083216707462	15847.885039166997	13626.062448243974	15979.370165797178	2920.3889477561993	3815.4354303837363	3095.077852402546	4962.90986594195	5545.206324343797	104.25000544251806	19.133373849369942	20.162144517371466	64.86160415616568	20.495768739802063	12.994343631958344	27.589413110439374	16.301327338516938	20.46899628631327	93.44228473416713
Smp_000300	1254.6524908113843	1068.832176598866	1077.7925615227953	1063.9847696284062	927.4901201295568	981.5829250766394	1105.120256713815	1081.2499932900312	1007.949359832442	957.8019711900472	1216.9229589366066	1177.4028501826865	1317.3011566997054	1515.4188852400687	1521.6408004337727	1449.7450995991787	1561.5192315502727	1569.2759200713779	1334.4543314916893	1264.3560697891862
Smp_000310	3172.1676466887416	3408.5044626552767	3195.6574955518363	3135.129644317516	2895.5974858870477	3004.6490977151293	3316.0828525225743	3077.088108298997	3403.144228077685	4040.473963593818	1169.8912599939783	1137.2009851072098	1204.0324506418253	1365.8263189255429	1383.9304919953352	1454.4510129219293	1599.7350270238896	1637.0073474645371	1542.4698413593676	1368.349783860265
