gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_051120	159.800884055938	3.79833195235206	0.27959269600479	13.5852331145553	4.89969488218946e-42	1.17680620414022e-39	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_343890	1406.78551298387	1.86313183348219	0.137310345087575	13.5687652106176	6.13467905045884e-42	1.4365884666412e-39	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_029850	2463.69410312398	2.05916523153267	0.152042684940367	13.5433364146411	8.67571513097816e-42	1.9820835032164e-39	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_179560	874.974031775628	1.70176577914135	0.127606213692141	13.336072985027	1.42785405582796e-40	3.18445450974773e-38	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_312640	254.497106863046	8.17840276959154	0.614481273723775	13.3094418321818	2.04000050245742e-40	4.44388016430666e-38	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_349960	1229.32442802613	1.85541642257025	0.140409849432912	13.214289667455	7.25681353037464e-40	1.54487664406862e-37	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_060940	2885.65479230257	1.36888703859864	0.103709148133191	13.1992891971363	8.85668044892641e-40	1.8435672392243e-37	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_323660	1658.1613094753	-1.86599571163626	0.141807796944946	-13.1586256315702	1.51822407341398e-39	3.09156628166712e-37	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_314220	2040.82528883362	1.92381688333877	0.146457136942046	13.1356991096995	2.05583934587912e-39	4.09724407507441e-37	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_124210	237.585874382205	5.35756840347948	0.408351226597931	13.1200007604107	2.52932405026282e-39	4.9358704955858e-37	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_085150	2261.17414671054	-1.02934462630837	0.078476283784108	-13.116633161939	2.64423851213166e-39	5.05481268227292e-37	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_174260	276.877370141301	4.53942620046862	0.346836441216173	13.0880889694037	3.8517720933791e-39	7.2159098397364e-37	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_245560	2697.67731252639	2.55005823229457	0.195380662163295	13.0517432178794	6.21097865687144e-39	1.14074974664539e-36	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_344440	1513.72880238618	-3.36226825455264	0.258418525785647	-13.0109412408829	1.06028012517895e-38	1.90993152549062e-36	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_200190	9806.44273374118	-3.09704464382788	0.238074575222017	-13.0087164534042	1.09160194461419e-38	1.92925196513228e-36	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_180680	1441.31632861716	2.82587241129297	0.219958617132482	12.8472912229255	8.90750146367818e-38	1.54512159648655e-35	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
