dataset	sample_id	run_accession	biosample	secondary_biosample	experiment_accession	technical_unit	library_name	library_layout	fastq_1_url	fastq_2_url	fastq_1_md5	fastq_2_md5	fastq_1_bytes	fastq_2_bytes	read_count	base_count	ena_first_public	ena_query_url
PRJEB14695	ovary_single_sex_r1	ERR506071	SAMEA2395931	ERS420088	ERX471428	technical_run_1	9645643	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506071/ERR506071_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506071/ERR506071_2.fastq.gz	85e192b10e636a1bfcf0748e6bcde381	333ef2e8486820bf3c05d9b3835d4eec	220486431	233501328	8089164	808916400	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r1	ERR506095	SAMEA2395931	ERS420088	ERX471452	technical_run_2	9645643	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506095/ERR506095_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506095/ERR506095_2.fastq.gz	e20ed61504528bd7e6fb5a20d9d6a977	9502c6a0208f2a99e648ed2346e119d4	228638291	242795382	8360800	836080000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r1	ERR667049	SAMEA2395931	ERS420088	ERX622537	technical_run_3	9645643	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667049/ERR667049_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667049/ERR667049_2.fastq.gz	1484ed8db813b4e70e93b79cbaccb8b9	158812cb0b58108161639430bbdd8d50	358535423	389523813	11661160	1166116000	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r1	ERR667073	SAMEA2395931	ERS420088	ERX622561	technical_run_4	9645643	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667073/ERR667073_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667073/ERR667073_2.fastq.gz	b588765324ba74ce8db21d0a347dfcac	329daa1422feca4f0959ec8cd2f02bdc	351333594	384016419	11634978	1163497800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r1	ERR667097	SAMEA2395931	ERS420088	ERX622585	technical_run_5	9645643	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667097/ERR667097_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667097/ERR667097_2.fastq.gz	497ea1fb11b3d6ec3d2ff28c0e215ad9	411646313edcdb7a1056c3a9f6adb0b9	349688702	382246736	11674378	1167437800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r1	ERR667121	SAMEA2395931	ERS420088	ERX622609	technical_run_6	9645643	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667121/ERR667121_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667121/ERR667121_2.fastq.gz	780dcc2fb422f616fd8e60ac18d90558	02974de472fb5b919afd825b96498cc5	341604183	372518340	11353038	1135303800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r2	ERR506072	SAMEA2395932	ERS420089	ERX471429	technical_run_1	9645644	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506072/ERR506072_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506072/ERR506072_2.fastq.gz	ed141b4a0a99812144b36a0fa23c1ea2	5ac00efbf2d2c217e75da20fefc44fc5	234539240	248570444	8818294	881829400	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r2	ERR506096	SAMEA2395932	ERS420089	ERX471453	technical_run_2	9645644	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506096/ERR506096_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506096/ERR506096_2.fastq.gz	9dcc7a930c95dd855666f7d756fc89b1	94db038516e4877c3833523f84569e4e	243111913	258554834	9116202	911620200	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r2	ERR667050	SAMEA2395932	ERS420089	ERX622538	technical_run_3	9645644	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667050/ERR667050_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667050/ERR667050_2.fastq.gz	24a9448475f503224826b13a88154817	3e3f7230141110cbee6e3b38db7b8573	381511897	416891080	12716838	1271683800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r2	ERR667074	SAMEA2395932	ERS420089	ERX622562	technical_run_4	9645644	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667074/ERR667074_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667074/ERR667074_2.fastq.gz	ab1f740c47eb81145b05c1289a49e004	bbc52c6cf2ca1d83fbe8d072848e29d8	373105164	410117761	12671106	1267110600	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r2	ERR667098	SAMEA2395932	ERS420089	ERX622586	technical_run_5	9645644	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667098/ERR667098_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667098/ERR667098_2.fastq.gz	99f9aec9de1dd6d0d62be54e39e4a9fe	4f837f76d221d8c691d8f09bb4a6b71c	371556810	408783029	12728518	1272851800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_single_sex_r2	ERR667122	SAMEA2395932	ERS420089	ERX622610	technical_run_6	9645644	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667122/ERR667122_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667122/ERR667122_2.fastq.gz	e73588d0d90a0d464eeeb43465884d86	36aca41f281e2b6908a4b0fc1707a916	363283390	398505744	12382112	1238211200	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r1	ERR506073	SAMEA2395933	ERS420090	ERX471430	technical_run_1	9645645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506073/ERR506073_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506073/ERR506073_2.fastq.gz	c616981ff5f01b5974ebd135c472fecf	6571ff0a3a2314ffe29d58cf9935fdc9	277878253	290904719	10720260	1072026000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r1	ERR506097	SAMEA2395933	ERS420090	ERX471454	technical_run_2	9645645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506097/ERR506097_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506097/ERR506097_2.fastq.gz	3ae6b29ca05826f74e7bc678f8cef96e	d9f9a04c872f592b1da959ee2924f73d	288616787	303240593	11082190	1108219000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r1	ERR667051	SAMEA2395933	ERS420090	ERX622539	technical_run_3	9645645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667051/ERR667051_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667051/ERR667051_2.fastq.gz	b98178565505e6584f1cdf08741411e8	5136b7d7721619d26943cdb4b90edea2	462247134	504321834	15648074	1564807400	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r1	ERR667075	SAMEA2395933	ERS420090	ERX622563	technical_run_4	9645645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667075/ERR667075_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667075/ERR667075_2.fastq.gz	dad04f8eeb49e0315ff1ac95150e9899	9bca4531da1b41f8c1a8cccacc43021c	452120402	496250507	15613368	1561336800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r1	ERR667099	SAMEA2395933	ERS420090	ERX622587	technical_run_5	9645645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667099/ERR667099_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667099/ERR667099_2.fastq.gz	27b020cdb8d366513412cd1ac0e8f8c6	6edef7e542418e6ff6debf0f5a126a08	448071424	492185394	15591802	1559180200	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r1	ERR667123	SAMEA2395933	ERS420090	ERX622611	technical_run_6	9645645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667123/ERR667123_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667123/ERR667123_2.fastq.gz	0da8bc9751a6587d7df2734605a50e7c	7f099abec979b86cdc056b0a09895bb1	438789927	480480391	15195830	1519583000	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r2	ERR506074	SAMEA2395934	ERS420091	ERX471431	technical_run_1	9645646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506074/ERR506074_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506074/ERR506074_2.fastq.gz	6892a0d440f48abd48b0b6c8534edffb	578cf294d3062655551daa9511d09456	187131248	213056266	7931230	793123000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r2	ERR506098	SAMEA2395934	ERS420091	ERX471455	technical_run_2	9645646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506098/ERR506098_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506098/ERR506098_2.fastq.gz	1d08f970f76247b4f985ea9855520a13	8308b5f499e06e40e8f7bf7f7e3dca87	194750774	222746698	8212392	821239200	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r2	ERR667052	SAMEA2395934	ERS420091	ERX622540	technical_run_3	9645646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667052/ERR667052_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667052/ERR667052_2.fastq.gz	51752334be88ee4265e30525f42d0ecc	1dd3ebc354aba133aa67b69ee4923026	317026735	369208226	11335696	1133569600	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r2	ERR667076	SAMEA2395934	ERS420091	ERX622564	technical_run_4	9645646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667076/ERR667076_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667076/ERR667076_2.fastq.gz	44d3df545ce6ec91f0b575416752c455	c171de29a5d94ef78ab5c4e962b39f4e	309264946	363636478	11303004	1130300400	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r2	ERR667100	SAMEA2395934	ERS420091	ERX622588	technical_run_5	9645646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667100/ERR667100_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667100/ERR667100_2.fastq.gz	4d0231ed998b4c34c570f82b96ad9ccf	ea469e912215255ced117bcbe7bf3a16	308205149	362279046	11385834	1138583400	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r2	ERR667124	SAMEA2395934	ERS420091	ERX622612	technical_run_6	9645646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667124/ERR667124_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667124/ERR667124_2.fastq.gz	452a8b03659d1584d70878c5b7594773	c4ec22083a79d076aa8fd446ad5405a9	301056222	352169714	11083138	1108313800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r3	ERR506075	SAMEA2395935	ERS420092	ERX471432	technical_run_1	9645647	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506075/ERR506075_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506075/ERR506075_2.fastq.gz	79ea547158b0348ebda360596ccc5237	3cf0ec1d2ccc0a51f326a9a78cb72967	245531835	258450789	9501870	950187000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r3	ERR506099	SAMEA2395935	ERS420092	ERX471456	technical_run_2	9645647	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506099/ERR506099_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506099/ERR506099_2.fastq.gz	7ded74951549041a6613f05739715def	fc8ef4f6cfa244e64f23c78578e3cd3f	254202300	268643592	9800228	980022800	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	ovary_mixed_sex_r3	ERR667053	SAMEA2395935	ERS420092	ERX622541	technical_run_3	9645647	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667053/ERR667053_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667053/ERR667053_2.fastq.gz	f585e373c9fa53c688b8d84c761ee469	06bad9406f6079b4d7ba04cb8994d960	405501119	443920254	13733232	1373323200	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
