gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_024500	1724.12333782686	-0.2529239203438	0.0502314440936608	-5.03517119420659	4.77421965516931e-07	1.89445525527541e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_330250	5323.15179510354	0.266126194160368	0.0528551836956775	5.03500651312905	4.77832586288158e-07	1.89528896583956e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_068300	990.028417603785	0.252887203117436	0.0502340100997875	5.03418306870359	4.79890902594115e-07	1.90265470273472e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_103930	3862.46190698996	0.172493639100417	0.0342671601034517	5.03378857715853	4.80880017430418e-07	1.90577690765296e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_163930	955.318060807642	-0.526557333668587	0.104614680921486	-5.03330248709331	4.82101502978133e-07	1.90981701850348e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_028990	2135.92835526104	0.357385799866744	0.0710467229686006	5.03029253051816	4.89732060806762e-07	1.9392322742964e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_196880	1281.48550025786	0.277209225533246	0.0551746207125283	5.02421624205749	5.05492568114316e-07	2.00080224196671e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_022470	931.107670318294	-0.338375706439762	0.0673513155626472	-5.0240400445485	5.05956804099871e-07	2.00180147021849e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_320940	355.598310635514	-0.955251065555897	0.190171263594874	-5.02310941989053	5.08415593934457e-07	2.01068794722531e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_212780	728.650250932455	-0.531985435569479	0.105945952691037	-5.02129078135597	5.13253895685606e-07	2.02897357675464e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_312770	2255.60664355692	-0.244884861884934	0.0487751728233535	-5.02068670821159	5.14870771208534e-07	2.03451443539426e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_005910	1681.39809775604	0.449344677191021	0.0895249387867761	5.01921233658966	5.18837757450721e-07	2.04896759566214e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_176410	742.66918160382	-0.608992538593986	0.121333403973186	-5.01916635198472	5.18961957682518e-07	2.04896759566214e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_008120	1295.59505925629	0.248730614157571	0.0495585863972704	5.01892068033785	5.19625980314423e-07	2.05073267888598e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_071560	2968.99118401303	-0.204964604231798	0.0408446355910829	-5.01815235380739	5.21707971938765e-07	2.05809004622922e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_152230	826.560282936928	0.322088736098991	0.0641896514720396	5.01776733028827	5.22754322033819e-07	2.06135746844541e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_127160	376.48420830287	-0.51558293853585	0.102760387249745	-5.01733160349809	5.23940905582059e-07	2.06517491224421e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_302880	909.109732236437	0.281547380843959	0.0561209814405106	5.01679360583536	5.25409579422214e-07	2.07010060220874e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_316130	405.269451138865	-0.643485556224164	0.128272363972663	-5.01655646076112	5.26058218958632e-07	2.07179261899875e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_046690	45511.7618783743	0.362197526718146	0.0722151502149622	5.01553379920966	5.28864259635938e-07	2.08197625242769e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_097660	9008.75579781783	-0.206008528522914	0.041090060729947	-5.01358539907856	5.34250392315255e-07	2.10203944828181e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_343780	28.1621127467535	1.25578307768391	0.25047884130678	5.0135295705311	5.34405500869783e-07	2.10203944828181e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_343540	8596.60096959347	0.276549999635249	0.0551617154588254	5.01344088621891	5.34651981929973e-07	2.1021341652255e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_097590	1600.4958937309	-0.297406132683359	0.0593283523930551	-5.01288373412125	5.3620298882989e-07	2.10735577980046e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_145670	2354.53927872386	0.212627711134751	0.0424372501942592	5.01040265713341	5.43162674882968e-07	2.13382111512627e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_015480	3915.25226569413	-0.576256110265795	0.115029728819075	-5.00962765175393	5.45354442997216e-07	2.14154141886568e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_000240	7203.29886790066	0.274534178027336	0.0548113980301903	5.00870599717456	5.47972046359628e-07	2.15092681984684e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_347430	1370.0774686562	0.309435133606018	0.0617985621372205	5.0071574953303	5.52397263440051e-07	2.16739681778139e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_244980	241.168114456127	0.698548530945209	0.139513131617502	5.00704502039559	5.52720026375892e-07	2.16776335655806e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_106110	771.063917917405	0.664163202437473	0.132664328700208	5.00634352085958	5.54737187014529e-07	2.17477224871893e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_320440	119.638015956795	-0.730097278635548	0.145868796850551	-5.00516419137649	5.58144352834096e-07	2.18722239759033e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_202690	4085.45532454077	-0.469742664933366	0.0938734839934666	-5.00399734781399	5.61535297425382e-07	2.19959868680676e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_156630	5452.4120336243	-0.407196680140742	0.0814294600792278	-5.00060641129826	5.71502747677283e-07	2.23771498386316e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_315700	1781.33203705986	-0.29461181237857	0.0589353778665525	-4.99889579134727	5.76595520509048e-07	2.25672085294059e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_165360	1621.82775456547	-2.67332652581988	0.534813183990964	-4.99861747212471	5.77428246036152e-07	2.25904461156196e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_034680	18.4405092179481	-1.58181279056355	0.316545948806443	-4.99710325318608	5.8197911023068e-07	2.27590672316938e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_323900	59.3114305145135	0.799309623961779	0.160026446298092	4.99485955260703	5.88786002643692e-07	2.30157373738138e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_174520	34.3918475509542	-2.31305250781225	0.463398581882648	-4.99149673357873	5.99131962755177e-07	2.34104808266306e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_154910	1059.7461271128	-0.37729344642355	0.0756063063750864	-4.9902377792638	6.03050131024123e-07	2.35538423076033e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_074410	500.874436614628	0.338949884698603	0.0679313003101007	4.98959806674279	6.05050522269668e-07	2.36222120466456e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_033010	107.805930715896	0.755879017185964	0.151509966025348	4.98897225717483	6.07013626915175e-07	2.3689070196541e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_145510	9646.67140960384	0.392401535318031	0.0786561070541713	4.98882477170883	6.0747716783644e-07	2.36973759405284e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_090010	371.452049135855	-0.504119020920677	0.101074710876371	-4.98758805788014	6.11377558945994e-07	2.38396893034552e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_155330	1243.05318693638	0.386772118885031	0.0775920383137539	4.98468821402868	6.20618074700678e-07	2.41900290394672e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_323430	770.388519394296	0.519862204414785	0.104321361834772	4.98327662974878	6.25164737304469e-07	2.4357201554006e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_135500	816.615892007297	-0.364057836855742	0.0730646257211668	-4.98268256714377	6.270877751501e-07	2.44220587174238e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_304800	684.686467676718	0.293379824599628	0.0588858354659915	4.98217987870893	6.28719478217415e-07	2.44755210383485e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_152500	528.5705885128	-0.476571878621798	0.0956755261814093	-4.98112628843217	6.32152669484511e-07	2.45990408891214e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_326440	2966.24622375343	0.43822560654114	0.087989873517962	4.98040955192056	6.34498520363738e-07	2.4680164668634e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_022320	1308.66046992221	-0.255539250608546	0.051310944997265	-4.98020940020043	6.35155106365773e-07	2.46955411985573e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_341430	6489.23244556518	0.185182165867123	0.0372024020769239	4.97769379203577	6.43463452511263e-07	2.5008291748094e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_152960	1179.09124121506	-0.431098167881429	0.0866101767205557	-4.9774539690913	6.44260966450957e-07	2.50289957044572e-06	condition__adult_pzq_vs_adult_control	~ condition
