gene_id	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_134080	62.032651	60.562454	60.112992	58.514215	57.267373	43.414432	47.026428	47.977496	42.405519	43.427091	36.92419	39.460486	39.266717	63.026981	62.649001	47.434897	52.125694	50.794085	48.28022	39.275151
Smp_134090	27.862054	30.766253	28.810742	29.501649	28.010876	26.207691	24.680846	23.937239	25.734864	24.982387	16.445116	16.604901	17.118976	23.708337	21.120529	17.037074	23.187312	19.150046	16.076304	16.927181
Smp_134100	0.341347	0.607886	0.861237	0.466391	0.60865	0.944772	0.58355	0.539314	0.443886	0.322473	0.271843	0.588105	0.324505	0.462456	0.570728	0.409246	0.653775	0.468685	0.55377	0.388097
Smp_134140	37.737567	31.829085	42.043274	34.248385999999996	36.306132	40.820443999999995	35.625068999999996	34.07656	32.403368	27.065532	35.178486	39.709961	42.313162000000005	45.264641	43.372146	48.128278	52.770285	48.303056999999995	44.959499	46.251956
Smp_134160	3.091645	3.315029	3.419205	3.625137	3.7001	6.713147	7.460827	7.100953	8.68863	9.200521	6.23456	5.984463	7.161931	5.46164	4.747744	5.979359	6.112283	7.83774	7.557605	7.772008
Smp_134230	49.601366	42.734223	48.790323	47.557595	47.336223	59.735884999999996	55.413073	56.358665	53.742688	53.569606	47.296987	47.734382000000004	50.154614	48.577061	46.286761999999996	51.09541	61.790976	54.966781	50.525285000000004	50.455635
Smp_134250	23.981185999999997	22.712016000000002	22.775451	21.763867	19.992990000000002	25.984479	26.535923000000004	27.994971	27.467747000000003	25.572609	17.010271	16.617188	18.469039	28.565482	30.931614	31.473017	33.939446000000004	32.250792	28.801092	27.204739999999997
Smp_134260	2.59093	2.423493	2.498565	3.079564	3.083651	3.481885	4.159159	3.911807	4.373205	3.217581	5.24572	5.742163	6.203861	5.541209	7.069843	6.789133	8.082434	7.615328	6.735544	5.622853
Smp_134290	16.830169	15.322326	14.506864	14.7604	14.316377	24.666129	25.664748	25.939558	28.502859	26.78451	24.410493	26.435821	25.397208	23.980503	24.648157	25.328168	27.036214	26.534812	24.335408	26.013855
Smp_134300	10.185969	9.088214	9.934972	9.330341	9.265143	13.426428	11.652648	11.321348	12.821626	11.586463	10.74349	10.514332	11.714413	12.758541	12.570656	11.986134	12.777152	11.199073	10.489549	11.222153
Smp_134350	0.220859	0.409053	0.394417	0.324853	0.114133	0.127756	0.452915	0.416772	0.227827	0.208885	0.397603	0.573411	0.527319	0.281658	0.397698	0.285011	0.318621	0.285559	0.094728	0.242582
Smp_134360	25.886492	23.888487	25.465226	24.607777	22.926872	37.615924	36.803034	35.78478	35.243836	33.622147	30.225529	31.771911	33.960224	36.028506	34.435256	40.033947	48.378327	46.524044	42.046192	38.786005
Smp_134370	67.43045	63.361959	59.582908	63.429745	62.703382	72.826721	77.823339	78.688067	73.999865	70.681324	68.678993	73.860679	75.913516	83.284209	86.919347	79.084829	85.617098	86.388401	82.420453	85.428627
Smp_134390	9.121724	11.719788	14.869555	12.869117	12.912912	38.333286	39.656043	39.282262	44.637373	42.55109	6.643821	7.152778	6.803571	3.646192	4.461836	12.007469	18.452081	23.898195	23.179265	15.107557
Smp_134410	37.922542	30.715324	35.81071	34.723391	33.69788	41.354490999999996	42.725276	40.869175	36.538283	35.727247999999996	40.036333	43.314125	44.201636	43.437553	43.40056299999999	47.015793	58.537205	54.406825999999995	48.567972999999995	45.136824
Smp_134440	75.815133	69.50015	68.267837	71.491223	71.012855	58.488283	57.203681	51.898513	44.630371	46.799631	79.899967	78.311899	80.075402	85.617178	90.978164	82.443577	79.06922	83.865414	72.702369	81.030276
Smp_134450	6.695522	5.583797	5.163326	6.146926	5.702354	6.283806	5.586332	6.362735	5.662901	4.668095	11.275894	11.731772	11.680836	12.158152	13.146648	12.522446	12.599546	12.681943	11.519882	9.793941
Smp_134460	0.042498	0	0	0	0	0.098332	0	0	0	0.160732	0.153011	0.165496	0.110685	0.162579	0.204054	0	0.122597	0.109882	0.164042	0.112025
Smp_134470	41.727427	36.85549	40.437301000000005	35.905271	31.399701	44.158857999999995	43.075608	38.852275	35.76038	36.42936	23.045135000000002	23.927477	26.537074	29.582972	26.504873999999997	25.765844	32.500224	28.373227999999997	26.799233	25.973672
Smp_134480	28.933098	27.632595	31.94236	29.477309	27.336768	36.969943	37.184321	41.108524	42.660791	41.39451	36.760669	37.581622	36.65543	35.186517	35.552391	35.095168	36.245439	41.811212	35.2771	39.15258
Smp_134490	0.136312	0.151468	0.106248	0.133669	0.112715	0.1577	0.055902	0.169777	0.126535	0.090233	0	0	0	0	0.016369	0	0	0	0.017543	0
Smp_134500	1.861797	1.78937	1.928829	1.802404	1.242176	1.145022	0.918152	1.147311	0.631974	0.73543	0.594193	0.550892	0.95151	1.232381	0.96199	0.729945	1.190367	0.701869	1.031093	0.931845
Smp_134510	70.774203	67.892473	65.950205	67.600775	64.999797	53.147085	52.881424	51.967156	55.365145	55.301489	97.068095	93.104718	96.991514	84.114489	79.605961	62.680023	62.49939	57.52844	61.194798	68.85199
Smp_134530	16.47482	13.901574	16.350214	15.862126	15.098704	21.444317	20.678239	21.315409	20.415567	20.302255	20.06964	22.393421	24.256574	23.695172	22.768775	26.164017	28.917732	24.759711	21.125295	21.850246
Smp_134540	5.864476	4.874956	5.952832	4.760992	3.777755	6.311268	5.31373	5.589991	5.542733	4.772334	4.288718	4.816071	4.618475	5.949159	5.468997	3.76675	5.038405	4.938481	4.878919	4.673906
Smp_134550	682.868853	506.062275	446.223786	535.877721	386.063423	639.835742	646.076621	615.427603	565.466868	614.843309	420.283986	403.453475	488.457711	420.828301	421.382086	495.553544	628.586236	453.888317	421.081452	384.836598
Smp_134580	17.272454	18.45278	22.149741	19.19863	16.552184	18.470751	16.556235	17.341191	20.540169	20.000383	12.643675	11.958888	12.950044	14.088096	12.059975	11.251117	12.52332	11.908603	10.771345	11.651747
Smp_134600	12.828656	17.300347	16.187392	17.070671	14.786489	9.992422	9.902009	9.900024	14.64731	10.596034	6.747349	6.780923	6.695953	8.279985	7.412588	5.347347	5.845542	5.101087	4.364841	5.012116
Smp_134640	144.95472	144.466087	146.104453	133.978417	131.851393	151.489513	148.670181	148.521135	145.672659	145.218683	177.98496599999999	180.011734	174.664165	149.193512	153.487792	155.477702	153.347154	164.352513	161.561294	160.26035
Smp_134660	16.025266	14.440988	14.795094	15.444988	13.622026	15.991688	14.766266	14.435551	15.650766	12.69443	30.499167	30.989134	30.136134	32.211062	36.006366	35.476503	31.493664	33.902596	32.372086	34.103195
Smp_134670	61.40725	53.016105	57.956356	58.348907	56.531169	75.848318	84.282173	85.029445	77.859152	78.59637	57.221237	60.915801	57.848695	55.987771	56.144352	73.1508	77.196291	84.331727	79.173687	61.221658
Smp_134690	0.063744	0.147574	0.093144	0.28128	0.065885	0.110619	0.261436	0.108261	0.263015	0.18086	0.114759	0.165506	0.04151	0.162596	0.306109	0.246793	0.275925	0.206068	0.082024	0.252057
Smp_134720	26.984289	24.90996	28.253783	25.228323	24.648465	44.539790000000004	43.919692	48.503749	53.540232	48.957678	29.647093	29.009706	31.707516	28.075188	29.178449	43.508557	45.769499	44.409184	42.244401	41.83115
Smp_134790	38.537934	38.034226	38.148897	39.81817	42.977429	44.650258	45.826055	51.242687	41.134981	41.749301	30.853907	30.905511	32.576925	42.623165	36.447811	35.545842	41.552666	40.661599	34.334726	39.149828
Smp_134800	6.869389	5.418764	6.555193	6.189463	5.959873	8.070772	7.261776	5.656654	7.085165	4.689719	4.485933	4.62162	5.208496	6.992793	6.824356	7.488647	11.716686	8.125002	6.982395	7.066753
Smp_134820	0.267252	0.28283	0.316166	0.280786	0.256499	0.596284	0.587158	0.4539	0.610381	0.379106	0.641557	0.867483	0.67137	0.608772	0.573033	0.320308	0.413324	0.444448	0.368495	0.553579
Smp_134860	12.798779	12.333836	14.025742	14.171814	13.344107	15.454122	14.887566	15.987609	18.229686	15.933526	12.793493	14.276437	13.639232	14.936918	15.81538	16.543637	15.229206	16.679902	15.60654	15.899155
Smp_134870	11.529759	10.911179	17.295926	11.975783	12.524029	101.964513	101.260003	129.375147	188.540798	149.924828	28.809461	32.18344	35.578196	15.210581	15.938943	48.102208	89.170265	62.146097	76.151542	42.909802
Smp_134880	29.175011	26.696107	28.057445	27.644749	25.916223	29.175394	28.491219	30.404279	28.156934	27.96121	30.344318	29.414512	29.811891	25.182671	24.246092	31.617241	30.961418	30.272731	27.695428	26.317496
Smp_134910	6.133718	4.993139	5.715639	5.638437	5.365648	7.680022	7.142075	6.618254	7.228028	6.033619	10.252986	12.007693	12.18919	12.141894	11.831372	13.622888	13.332078	13.095982	11.423155	11.920842
Smp_134930	0.082245	0	0.026707	0.053766	0.028335	0.031717	0.084327	0.093122	0.056557	0.181492	0.197427	0.17796	0.214242	0.034967	0.098744	0.070764	0.197811	0.035454	0.141113	0.072271
Smp_134940	13.443276	12.953946	13.549175	12.974336	12.554958	18.988815	16.972745	18.75293	21.693473	19.461576	16.75484	17.567039	17.981328	16.978911	16.374297	18.427931	18.462429	18.165399	17.681749	16.223035
Smp_134950	159.834271	158.144489	159.620482	154.483604	155.084106	147.860376	147.861468	156.263613	166.076179	164.29438	154.19365	150.11948	151.331067	144.921644	152.97437	160.560417	141.074174	154.628472	152.972413	152.225043
Smp_134960	7.920706	6.025569	7.612836	5.621049	5.929921	6.123842	4.706411	3.059501	3.590712	4.621263	8.176467	7.284968	7.520271	5.806359	5.243487	3.630374	5.820702	3.97237	4.526205	4.537326
Smp_134980	9.23437	8.710454	10.139468	10.342415	9.328424	13.482335	11.630056	14.178324	16.418165	14.683741	17.265596	16.969235	18.789485	19.71374	16.107597	20.349865	23.199733	20.613112	19.890183	16.043982
Smp_135010	35.529947	32.599904	31.247948	31.448466	30.894549	34.185323	36.656844	39.698684	28.619869	28.836365	58.821898	60.074501	60.910613	65.8822	63.884979	73.857896	80.690622	81.69506	74.191221	69.430653
Smp_135020	39.49799	45.817104	45.343563	41.995585	48.838546	29.556589	26.44765	30.97638	33.888312	34.133187	12.137675	12.716837	13.033159	13.841236	12.394523	12.14148	13.499751	13.850857	15.280081	11.28603
Smp_135030	0.198953	0.460702	0.774754	0.195058	0.20557	0.345237	0.510116	0.11262	0.307958	0.282358	0.716051	0.516149	0.517778	0.380194	0.357942	0.256545	0.143209	0.513688	0.383747	0
Smp_135040	4.08874	3.535536	5.198321	4.188003	3.99208	5.4687090000000005	4.717417	3.37084	3.844422	2.491928	2.3363859999999996	2.579984	3.376243	4.218377	3.8959539999999997	2.799693	4.175622000000001	2.900328	2.6082419999999997	2.726534
Smp_135080	78.974437	74.033543	74.876928	74.038966	70.234079	83.22297	79.479026	88.209813	86.290471	83.846898	104.54119	108.70731	108.600295	112.592637	113.475389	111.832684	104.799458	106.870565	101.33924	103.712083
Smp_135100	42.046239	41.901572	39.962051	40.847802	40.902843	41.206734	37.314681	41.103676	42.812405	43.611973	29.725768	30.332459	29.880601	40.248208	38.328075	40.697105	38.096199	38.275212	36.913701	36.155697
Smp_135120	17.432685	17.417923	16.046363	17.719615	17.310604	15.994604	15.339057	17.999333	19.763677	20.360716	19.879444	19.714091	19.730095	21.866056	21.717848	22.274917	19.351217	19.681111	20.478025	19.385416
Smp_135130	5.523093	4.475364	5.454904	4.550765	4.241558	7.321466	6.567655	7.643034	7.319565	6.964922	11.001617	11.302083	14.0355	11.83673	11.510572	11.433245	13.887694	13.240243	12.189717	12.132536
Smp_135140	40.218775	33.677396	35.196457	33.702816	32.166095	36.653508	36.566647	33.1629	24.792646	27.958284	46.29496	45.117633	47.70198	54.22595	54.141173	50.82187	57.358688	55.785704	53.75316	48.844668
Smp_135145	52.369092	44.758903	44.682817	41.008364	38.999306	57.985685	53.518686	49.323592	44.374138	47.787519	31.460447	34.762818	37.148802	47.499419	42.979171	40.004404	50.483802	54.681927	46.256012	38.378392
Smp_135160	42.936156	42.269946	49.334273	42.291423	44.175095	67.433643	61.513354	62.895298	54.022905	59.193299	21.020914	19.219693	23.220147	29.095136	29.708668	33.473535	42.781122	32.102353	29.904745	37.23585
Smp_135170	14.713994	13.133756	13.185755	13.330423	11.404677	14.229465	12.671406	14.99983	13.685755	12.912437	22.390627	22.461952	24.450682	29.798329	30.451739	30.158575	29.467162	31.278207	25.331031	28.855629
Smp_135200	0.071591	0.066304	0	0.070197	0.295933	0.57976	0.293665	0.162106	0.295457	0.067723	0	0.278704	0.27959	0.273755	0.085903	0.184699	0.206329	0.184981	0.184181	0.094342
Smp_135210	11.271242	9.427112	11.211075	11.937709	10.989637	17.898413	19.842211	22.534458	15.847435	15.683072	24.507858	27.312315	24.242905	27.902193	26.763472	24.361772	23.579471	27.340658	24.826422	24.68958
Smp_135230	22.735519	19.18237	19.262827	15.433295	19.538623	3.153389	4.477586	4.247655	2.418582	2.189774	8.934975	8.941716	9.352319	13.831084	11.928547	3.366444	4.652169	5.685187	4.75204	2.822702
Smp_135240	14.578494	15.048392	14.429053	14.395583	12.990501	17.60173	14.764762	15.955857	17.031983	17.472372	12.856122	11.494997	15.608198	15.706667	15.181871	15.637062	16.403292	15.070105	12.932425	13.4143
Smp_135250	1.783198	1.415531	0.930287	1.061579	1.250486	1.031478	0.848988	1.081549	0.854161	1.084352	3.515417	3.14067	2.81903	2.679087	3.056986	2.464764	1.927708	2.221872	1.392749	2.014258
Smp_135270	32.948413	34.916029	35.578005	35.642945	33.578758	38.320882	38.196744	36.791524	34.11535	33.283717	29.688668	29.154438	35.519948	39.771085	38.453135	43.033025	43.943842	37.04953	36.00114	34.250597
Smp_135280	26.321582	25.04675	29.735209	28.933094	29.374454	42.068212	41.636765	44.263864	43.037089	39.239981	23.947933	26.592455	27.457651	30.56219	28.206886	30.873086	34.352118	34.424456	30.18065	30.478819
Smp_135300	1.34529	1.123672	1.417627	1.356401	1.061869	1.330079	1.311469	1.285474	1.595734	0.913076	2.561967	2.526084	2.568079	2.871782	2.946035	3.026686	3.110713	2.864314	2.771965	2.614873
Smp_135320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_135350	1.76033	1.666538	1.85591	1.726197	1.480045	1.899753	1.629692	1.517197	2.303408	1.441057	2.286424	2.405116	2.532721	3.284779	3.62826	2.933576	3.205289	3.194934	3.364441	2.839953
Smp_135380	7.067311	6.13646	7.28432	6.070886	6.820818	7.411747	7.808698	7.394054	6.820414	5.291353	5.03309	5.623053	6.339767	7.717397	5.919272	9.068108	8.951502	7.949741	7.059566	6.433419
Smp_135390	2.68087	2.586827	2.831249	2.496302	1.513518	1.042522	1.524473	1.964106	1.394234	1.512669	1.541277	1.637954	1.467194	1.523015	1.379515	1.7446	1.625766	1.77738	1.536528	1.781709
Smp_135460	12.219524	12.780144	15.633279	12.860776	12.939759	19.951594	19.015093	19.924523	21.458703	16.832129	14.565061	14.742744	17.206684	15.077381	15.427549	20.364233	23.968503	21.403552	19.735393	25.69962
Smp_135470	3.571829	3.424034	3.601752	3.449852	2.849546	3.411863	3.705751	2.819378	3.105969	3.125176	8.07557	8.923674	8.143335	5.738511	4.957345	5.197618	5.595615	7.090901	4.94192	6.65493
Smp_135480	2.960639	2.920752	2.903343	3.093362	2.840092	3.895518	3.948106	4.365736	5.029704	3.513536	6.271081	7.059919	8.267472	7.726072	7.318977	7.492845	8.407452	7.508765	6.524435	7.575555
Smp_135490	32.861639	30.240336	32.236585	32.336268	30.855006	39.780865	33.026008	36.98148	35.127483	32.250222	32.85173	37.012315	39.854709	39.905149	37.13161	47.597597	49.035187	45.9196	36.613473	33.79352
Smp_135500	19.232369	20.645075	20.428677	18.098889	20.152987	17.600661	18.395791	17.463632	15.939543	17.970772	14.284705	16.379132	17.775729	19.644384	18.02916	19.277938	22.274907	19.269295	17.025826	21.204128
Smp_135510	18.133842	17.823434	18.118673	19.050675	17.403384	23.889372	23.172822	24.171876	27.110451	25.314443	21.505713	23.977882	24.524525	27.096468	27.312131	29.084883	28.490854	28.222496	25.792809	25.731223
Smp_135540	22.64383	21.64933	22.58173	21.534883	19.89225	31.106965	28.156007	29.354507	28.287431	29.712014	14.471411	15.359361	17.325886	19.493691	16.820467	18.556209	24.464876	17.532274	16.174446	16.489369
Smp_135550	6.161608	6.045674	5.119163	7.085953	6.025794	6.555128	5.009955	5.578542	6.734504	5.514401	13.649611	14.763472	14.062367	17.383021	15.821034	12.82177	15.813139	15.181418	11.992256	12.013666
Smp_135560	576.021985	491.62041	509.696127	514.425906	482.347162	324.374722	324.359104	331.024038	247.356944	210.083529	1573.405804	1587.988159	1457.222081	1202.610735	1212.146501	848.1243	632.538139	535.966399	574.549876	821.144185
Smp_135570	14.260088	15.231154	14.146979000000002	16.135037	16.069546	17.050772	14.776414	16.272721	17.661928	17.134601	12.496909	13.575916000000001	14.226295	17.4255	17.959122999999998	17.210375	15.952757	16.024084000000002	16.171674	14.242700000000001
Smp_135710	19.504723	17.674621	19.62251	17.477512	17.760976	23.01617	25.192189	24.602253	25.716215	24.955153	17.219629	17.314664	18.274174	19.766321	17.773194	19.130771	21.280018	20.247781	19.686335	17.473937
Smp_135740	487.668891	468.889442	459.522455	470.462541	481.580084	494.408086	501.87219700000003	491.147315	507.749664	473.856843	585.302158	551.190814	531.190797	578.010224	596.361388	494.043037	533.486809	556.811153	615.138539	546.089084
Smp_135750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_135770	12.200441	11.74173	13.433707	12.327379	12.196246	25.383618	24.266991	25.131785	27.800665	25.417218	11.553926	13.495516	14.080451	12.850449	13.597303	17.395706	20.098046	19.555855	20.363684	18.405697
Smp_135790	87.99629300000001	76.7484	82.161305	84.42705699999999	80.14288099999999	82.934939	82.83943500000001	81.596337	85.843711	78.17402799999999	59.504906000000005	62.328277	64.338055	73.706771	67.870514	70.536401	77.002302	76.18811600000001	66.796342	71.189795
Smp_135820	2.817066	2.304971	2.584185	2.312709	2.369467	2.235474	2.820761	2.744049	3.479685	2.787704	2.830764	4.336716	4.990512	3.466839	4.128392	3.169926	3.96933	3.811408	2.823547	3.323889
Smp_135830	105.963592	94.023043	100.601883	95.09237	93.807463	110.470037	124.39322	124.862022	132.353846	131.439741	95.240623	92.789496	92.013341	96.168627	97.614551	104.935502	102.075017	110.785922	107.255424	100.165503
Smp_135840	270.463938	333.411347	308.538779	311.808894	328.997526	228.422782	223.135222	233.749759	228.302976	250.750291	185.115327	172.679349	180.738037	172.68532	171.26855	182.889636	187.519782	191.241046	195.512768	173.58852
Smp_135860	34.364156	35.563057	33.83526	32.253225	36.025581	26.692952	26.579033	25.565234	22.718995	24.098217000000002	29.173179	28.071437	28.162035	31.000686	29.588737	31.846693	30.730514	31.68758	28.300489	29.923688
Smp_135870	7.060388	6.326448	9.110637	7.811766	8.40724	11.628273	9.379181	10.086859	11.532331	9.997483	7.558444	8.202127	8.728482	9.041511	9.116154	10.313889	11.069552	10.082998	9.528362	10.514813
Smp_135880	28.185049	25.24551	27.378076	26.564924	24.149157	31.174172	30.982338	33.347374	36.986955	37.134409	31.99524	36.032759	34.193052	33.705204	32.593929	35.533165	35.716445	36.153612	31.589927	33.614022
Smp_135890	1.492699	1.842985	1.229224	1.759979	1.432649	1.439091	1.330009	1.408445	1.979523	1.680499	2.772839	2.722585	2.59253	2.652219	2.624928	3.601071	3.488653	3.608788	3.155915	4.684793
Smp_135900	3.834501	4.101218	3.880755	4.28752	3.57933	3.542045	3.506832	3.98831	3.571758	3.471627	3.014888	3.627996	3.912205	4.417684	4.461702	4.143777	3.45449	3.479889	3.997603	4.525591
Smp_135910	9.151155	8.879692	9.442011	9.336901	9.173292	13.022857	13.417226	13.256901	14.071341	11.524355	10.26165	11.214539	11.112049	13.816891	12.900229	13.05781	14.623215	14.513647	12.696367	13.701452
Smp_135920	5.845159	5.324097	5.071686	4.97997	4.390643	6.02321	5.698461	6.401131	6.556567	5.014561	11.027179	11.563079	11.10836	11.202533	11.657154	12.860834	13.1346	12.597183	9.967765	10.735457
Smp_135930	9.106802	7.541506	7.079127	7.598909	7.42127	8.96539	8.709385	8.129717	9.665472	9.068907	14.239589	15.287724	17.674404	16.413871	16.766859	19.434433	18.376203	17.490841	15.482806	16.272703
Smp_135940	114.356644	96.677709	111.009545	101.362227	98.856514	130.211095	132.846592	129.358798	135.428194	125.693992	136.620018	134.61957	137.343031	112.207994	122.785542	121.430282	125.899395	132.418475	135.702797	127.213966
Smp_135960	37.39546	35.782114	34.740609	35.446734	32.004284	32.809057	32.341866	34.280716	36.529055	36.734425	34.780214	35.261179	33.888903	41.050122	37.642157	32.577244	34.239439	35.113706	32.350776	33.617774
Smp_135970	78.311051	74.122673	93.554162	68.172965	82.864299	102.46842	94.509266	104.975281	88.079557	87.760682	81.603629	73.407909	78.860927	76.412979000000007	63.509697	66.173021	71.047872	71.252414	77.448459	90.594197
Smp_135980	58.215339	58.529187	61.518836	54.482778	57.742295	121.202573	117.468458	136.352372	135.20104	124.335418	41.85398	38.650333	48.29216	56.465484	54.051299	57.426387	72.956855	60.226502	65.993889	73.476716
Smp_135990	7.255876	7.509928	7.110711	6.696333	6.705015	7.900498	8.4493760000000009	7.731981	8.013392	6.660862	7.785971	7.810696	10.449245	11.701665	13.26945	9.528035	14.036262	9.049127	8.841531	8.820847
Smp_136010	19.777577	20.288729	19.913333	20.912194	18.316625	22.925578	22.774949	23.260068	24.602545	24.497812	26.781474	25.518646	25.312916	27.360034	28.645914	28.665839	26.174599	28.483061	29.597915	28.216779
Smp_136030	5.131761	3.598598	4.320201	4.071383	3.089829	6.129091	6.283061	5.6413	5.344024	5.254711	5.222764	5.762058	6.338614	4.91512	4.606609	5.209057	6.185432	6.939536	5.25776	5.932632
Smp_136040	12.134795	10.857259	10.943843	12.213259	11.218427	15.264269	15.658032	17.156947	15.89725	16.981336	23.755393	25.910511	23.837216	23.50663	23.302235	26.333044	25.813212	27.222704	26.895364	26.275573
Smp_136050	15.929841	14.860382	17.269057	14.194686	10.69481	15.267851	15.440742	11.856494	8.775811	8.961272	28.746546	29.42714	31.867682	17.862633	16.32678	15.901452	20.450746	10.96939	7.628939	12.029171
Smp_136070	1.148417	0.927359	1.284305	1.132568	1.156887	1.611289	1.516207	1.275789	1.2051	1.143855	2.374609	2.773962	2.673597	2.501571	2.468815	2.79145	2.814085	2.554762	2.382115	2.385884
Smp_136090	51.847823	50.400125	47.547089	52.147223	47.724868	60.453685	61.975946	62.507902	68.662427	68.507989	52.60132	48.573232	47.217893	53.426717	57.477753	59.36313	52.292002	57.422991	64.15743	57.213646
Smp_136110	3.814412	3.685338	3.373208	2.890328	4.170416	2.913415	3.432949	4.503805	3.247034	4.682111	0.996057	1.894747	1.75178	1.678966	1.78657	1.514236	1.527915	1.961378	2.025349	1.81054
Smp_136130	1.539636	1.553854	1.601155	1.357099	1.162236	1.400952	1.135131	0.822672	0.767254	0.802166	1.536559	1.392606	2.005549	2.052318	1.931828	1.406728	1.323538	1.454504	0.979571	1.61903
Smp_136150	0.971994	1.028663	1.194943	1.043907	1.028554	2.168682	2.016886	1.650821	2.482588	1.641474	2.972169	2.674154	2.893817	3.689946	3.000973	2.180469	2.538507	2.364596	2.501653	1.982818
Smp_136160	17.480282	19.653928	18.475754	19.383288	19.34415	31.755065	32.870453	34.295398	45.175942	40.430149	21.84543	25.566193	24.273656	22.668571	21.064074	27.388168	28.307394	31.488894	29.652362	26.341738
Smp_136180	23.586398	21.440606	22.257492	23.510586	22.332189	24.083988	24.557004	25.062648	23.963715	23.844623	21.199286	21.138986	22.606074	25.352401	24.785068	26.840656	28.9399	27.862139	25.5491	25.187365
Smp_136190	3.713895	3.397236	4.086047	3.774346	4.34629	3.1959	2.744731	2.636403	2.597535	2.326731	5.625091	6.64956	6.786839	6.711544	7.077704	7.749374	7.896871	7.397846	6.937128	7.355587
Smp_136200	10.753533	8.810058	11.411186	9.192289	8.904565	12.600077	14.561954	14.828243	13.332872	16.367012	10.670412	9.661037	11.396799	10.192526	9.016025	8.447671	15.596711	11.756075	12.236821	12.082976
Smp_136210	4.372852	3.897427	4.594734	4.296731	4.091342	4.184806	3.717455	3.323982	3.650375	2.628996	5.527898	6.05278	6.822678	7.067037	7.342333	7.732572	7.702925	7.138426	6.484442	6.802664
Smp_136240	299.866065	286.849398	281.832996	285.75949	274.398294	289.770686	293.012838	304.540923	268.751973	275.028626	346.234819	348.636942	331.494558	331.8843	342.22154	363.169881	337.57964	357.94902	363.482598	337.572043
Smp_136260	143.142334	138.871351	136.950582	147.491691	140.701993	162.209439	153.095463	163.978051	160.979715	160.175121	192.702133	198.266159	192.311045	202.009164	196.472761	210.32219	202.374089	211.776769	197.088716	198.548649
Smp_136280	22.490008000000003	21.889557999999997	23.031351	22.249451	21.213810000000002	26.065709	25.488459	26.853147999999997	25.723951000000003	23.163075	17.952793	21.626462999999998	21.917491	24.206288	22.973305	26.592810999999998	29.05684	26.631078000000002	25.937472	24.553455
Smp_136300	19.423619	18.276167	20.5007	18.73385	17.672047	22.186371	23.1573	24.273751	24.78194	23.622455	25.814768	28.02006	27.983819	24.300021	22.129875	27.596326	28.44417	28.95112	28.382398	27.990539
Smp_136310	35.036727	34.30187	37.009591	37.656742	33.73715	38.446883	37.467458	38.495085	38.857304	40.074205	31.187306	31.248886	34.912358	31.153629	34.185323	37.312633	37.308654	35.261032	34.704329	34.018278
Smp_136320	208.662552	204.362644	197.924	202.227966	196.490983	193.372796	204.669778	185.51082	196.872788	189.021967	192.772098	191.110548	190.750674	230.699182	205.969668	194.773859	209.480743	208.151362	190.665764	189.843144
Smp_136350	31.989638	33.312064	34.723996	30.12842	28.89134	31.842313	36.516169	32.869298	28.743512	31.404849	31.508014	30.671713	35.165539	31.490921	33.336191	33.858263	32.45611	33.077684	34.74585	37.222306
Smp_136360	28.704584	21.603187	18.928031	23.854506	13.563981	28.393926	24.094412	30.945062	31.050241	24.837724	31.825308	27.525771	31.648833	31.051486	24.478888	30.402003	32.406302	39.818521	29.453368	32.904821
Smp_136400	92.706129	92.672525	93.323457	85.939092	88.160068	107.253076	95.881074	91.883555	95.506849	97.3889	98.996882	101.896705	108.113451	107.256512	101.03086	117.344013	128.0848	112.856357	107.067269	90.802566
Smp_136460	6.582541	5.70938	6.777334	6.668312	7.440016	9.210329	7.677495	7.053192	9.268639	7.912134	6.053492	8.159191	7.914456	8.34	9.405073	8.169666	10.301875	8.937605	7.414845	8.664941
Smp_136470	13.186444	12.168927	14.996	13.447091	13.326401	18.31546	18.344169	17.320393	16.987259	12.252986	8.434584	8.967891	10.041369	11.523687	10.25264	10.157183	14.590199	11.531221	9.644792	9.296582
Smp_136480	31.588672	27.552618	32.471278	24.504736	20.334544	18.92436	17.894729	14.036591	12.291731	13.978527	5.294641	5.434336	7.926263	10.390094	9.239392	4.488013	9.524436	4.622843	4.40258	4.541305
Smp_136490	14.3389	12.534191999999999	14.990742	12.494937	12.106217	18.051378	16.445342	18.737767	19.079981	19.007172	11.912458	13.64045	13.747217	15.578815	17.319664	15.825146	17.280894	17.816836	15.407377	17.525577
